fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP,CSENT,Interest_rate,Inflation
2016,4,12,53,Industrial,Americas,F83,Power Line Three Phase,136.0,10481.03,18968.041,98.2,1.25,2.594944
2015,4,10,41,Industrial,Americas,B77,4G COM Relay IM,6996.0,373.91,18332.079,90.0,0.75,2.3462109
2015,2,6,25,Industrial,Americas,F83,Power Line Three Phase,1301.0,64961.56,18193.707,96.1,0.75,2.1147326
2018,2,6,25,Industrial,Americas,G83,M8/M12 Connectors,6378.0,31918.76,20470.197,98.2,2.5,2.553219
2017,1,3,12,Industrial,Americas,G83,M8/M12 Connectors,3283.0,25715.77,19148.194,96.9,1.5,2.453344
2015,3,7,29,Industrial,Americas,K03,Industrial Bulk Cables,82966.32,21552.0,18306.96,93.1,0.75,2.1414477
2018,1,2,7,Industrial,Americas,G59,Appliance Miniature PCB Relays,134000.0,32548.0,20155.486,99.7,2.0,2.131896
2015,3,9,38,Industrial,Americas,G59,Appliance Miniature PCB Relays,77000.0,18244.0,18306.96,87.2,0.75,2.279431
2019,2,6,23,Industrial,Americas,F50,Facility Filters,11.0,65072.1,21272.448,98.2,3.0,2.421751
2019,3,9,36,Industrial,Americas,Z33,Relay RT-Series TES,44000.0,51573.32,21531.839,93.2,2.5,2.606767
2017,3,8,35,Industrial,Americas,G59,Appliance Miniature PCB Relays,74500.0,17590.0,19561.896,96.8,1.75,2.089832
2017,1,3,10,Industrial,Americas,Z33,Relay RT-Series TES,16000.0,17463.83,19148.194,96.9,1.5,2.453344
2017,3,9,36,Industrial,Americas,207,Window Splices,59008.0,15336.42,19561.896,95.1,1.75,2.106697
2016,1,3,10,Industrial,Americas,208,Closed End Splices,197000.0,23103.61,18425.306,91.0,1.0,2.531878
2015,1,3,10,Industrial,Americas,Z29,Relay Special IND,5650.0,3751.0,17991.348,93.0,0.75,1.9991371
2018,1,1,4,Industrial,Americas,Z29,Relay Special IND,34000.0,21204.3,20155.486,95.7,2.0,2.166305
2017,2,4,14,Industrial,Americas,230,Multimate Contacts,383983.0,81893.86,19304.506,97.0,1.5,2.25217
2018,1,2,8,Industrial,Americas,G60,Relay RT-Series,82316.0,83113.39,20155.486,99.7,2.0,2.131896
2018,2,5,21,Industrial,Americas,G60,Relay RT-Series,61889.0,54960.55,20470.197,98.0,2.25,2.544991
2017,4,10,40,Industrial,Americas,J37,Industrial Communication Cable Assemblies,325.0,2136.75,19894.75,100.7,1.75,2.192819
2019,3,9,36,Industrial,Americas,096,Other Insulated Terminals and Splices,249712.0,93382.19,21531.839,93.2,2.5,2.606767
2018,1,2,7,Industrial,Americas,096,Other Insulated Terminals and Splices,184769.0,50902.36,20155.486,99.7,2.0,2.131896
2018,3,7,29,Industrial,Americas,984,Relay Small Signal,7585.0,7170.67,20687.278,97.9,2.5,2.519634
2019,2,6,24,Industrial,Americas,G83,M8/M12 Connectors,9463.0,40746.18,21272.448,98.2,3.0,2.421751
2019,3,7,30,Industrial,Americas,984,Relay Small Signal,5232.0,8017.01,21531.839,98.4,3.0,2.460848
2016,2,6,26,Industrial,Americas,978,3G COM Relay P2,185005.0,98823.06,18611.617,93.5,1.0,2.5689022
2017,3,7,27,Industrial,Americas,978,3G COM Relay P2,74000.0,21525.0,19561.896,93.4,1.75,2.146769
2017,2,6,26,Industrial,Americas,956,Circuit Breakers,48042.0,84944.42,19304.506,95.0,1.75,2.13853
2019,1,2,7,Industrial,Americas,978,3G COM Relay P2,4077.0,5810.17,21013.085,93.8,3.0,2.376648
2015,2,6,26,Industrial,Americas,E32,Switches and Knobs,7325.0,27112.28,18193.707,96.1,0.75,2.1147326
2018,3,9,39,Industrial,Americas,E31,Toggle Switches,11679.0,22177.22,20687.278,100.1,2.75,2.461933
2018,2,4,14,Industrial,Americas,E32,Switches and Knobs,27261.0,38075.15,20470.197,98.8,2.25,2.493423
2018,3,7,28,Industrial,Americas,F50,Facility Filters,321.0,157455.26,20687.278,97.9,2.5,2.519634
2015,4,12,50,Industrial,Americas,E32,Switches and Knobs,24650.0,40067.4,18332.079,92.6,1.0,2.4436874
2016,3,8,32,Industrial,Americas,Z33,Relay RT-Series TES,21750.0,19704.86,18775.459,89.8,1.0,2.7228064
2016,3,9,37,Industrial,Americas,F46,Transformers - Prod Unlim,41483.0,184317.83,18775.459,91.2,1.0,2.6321032
2022,4,12,50,Industrial,Americas,Z39,IND Relays Tariff,0.0,264115.14,26144.956,59.7,,6.617223
2020,1,1,4,Industrial,Americas,Z81,LOUVERTAC,2000.0,6772.68,21538.032,99.8,2.25,2.797067
2020,1,2,5,Industrial,Americas,Z26,Relay T9G,0.0,-13.2,21538.032,101.0,2.25,2.812936
2021,2,6,25,Industrial,Americas,K01,Commercial Bulk Cables,109667.27,102572.5,23046.934,85.5,0.25,2.588579
2022,4,10,41,Industrial,Americas,K01,Commercial Bulk Cables,58150.0,69328.57,26144.956,59.9,,6.364809
2021,2,4,15,Industrial,Americas,002,AMPMODU System 50,34721.0,56876.4,23046.934,88.3,0.25,2.262331
2021,3,8,35,Industrial,Americas,C08,ALR Photocontrols,33613.0,105462.37,23550.42,70.3,0.25,2.343064
2021,1,1,4,Industrial,Americas,F46,Transformers - Prod Unlim,7293.0,43853.42,22313.85,79.0,0.25,1.517012
2021,3,8,34,Industrial,Americas,240,MR Connectors,202024.0,58328.67,23550.42,70.3,0.25,2.343064
2021,4,11,44,Industrial,Americas,Z23,Street Light Connectivity,-121394.0,265502.3,24349.121,67.4,,3.21432
2021,3,9,39,Industrial,Americas,097,PIDG Terminals and Splices,2890992.0,390540.06,23550.42,72.8,,2.638383
2021,3,8,35,Industrial,Americas,J04,AMPSEAL Connectors,25220.0,91794.87,23550.42,70.3,0.25,2.343064
2021,2,5,21,Industrial,Americas,Z27,Relay T92,162106.0,396561.87,23046.934,82.9,0.25,2.623164
2021,3,9,37,Industrial,Americas,214,FASTON Terminals - Premier & Commercial,3956000.0,46269.01,23550.42,72.8,,2.638383
2021,2,4,16,Industrial,Americas,Z81,LOUVERTAC,5000.0,17352.73,23046.934,88.3,0.25,2.262331
2022,1,3,10,Industrial,Americas,217,Ultra-Fast,531100.0,21540.91,24740.48,59.4,,4.558423
2022,4,12,52,Industrial,Americas,978,3G COM Relay P2,99053.0,93970.36,26144.956,59.7,,6.617223
2022,4,12,49,Industrial,Americas,471,Board to Board,61575.0,115459.99,26144.956,59.7,,6.617223
2022,2,6,25,Industrial,Americas,G83,M8/M12 Connectors,25260.0,106902.95,25248.476,50.0,,5.422337
2020,3,9,36,Industrial,Americas,J37,Industrial Communication Cable Assemblies,3525.0,13781.99,21362.428,80.4,0.25,2.077391
2020,2,5,21,Industrial,Americas,013,AMPMODU Breakaway Headers,102380.0,30434.13,19636.731,72.3,0.25,2.084208
2020,3,8,35,Industrial,Americas,202,PLASTI-GRIP Terminals,628753.0,101184.47,21362.428,74.1,0.25,2.288978
2020,2,6,25,Industrial,Americas,202,PLASTI-GRIP Terminals,505629.0,61411.19,19636.731,78.1,0.25,2.058146
2020,2,5,20,Industrial,Americas,208,Closed End Splices,631100.0,46231.43,19636.731,72.3,0.25,2.084208
2019,1,2,5,Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,86454.0,94475.61,21013.085,93.8,3.0,2.376648
2016,4,10,43,Industrial,Americas,097,PIDG Terminals and Splices,1581966.0,170500.24,18968.041,87.2,1.0,2.5095184
2017,4,11,48,Industrial,Americas,002,AMPMODU System 50,33277.0,79411.62,19894.75,98.5,1.75,2.115031
2017,1,1,2,Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,47600.0,42767.14,19148.194,98.5,1.25,2.661562
2015,3,7,27,Industrial,Americas,002,AMPMODU System 50,54169.0,36207.11,18306.96,93.1,0.75,2.1414477
2017,1,3,12,Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,41560.0,25523.45,19148.194,96.9,1.5,2.453344
2019,4,11,45,Industrial,Americas,Z23,Street Light Connectivity,195751.0,235069.63,21706.532,96.8,2.25,2.768217
2015,4,11,44,Industrial,Americas,W02,Surface Mount Dip Switches,14012.0,8320.32,18332.079,91.3,0.75,2.4052606
2015,3,8,33,Industrial,Americas,103,MTA & SL 156,673500.0,22326.47,18306.96,91.9,0.75,2.1802398
2019,3,8,33,Industrial,Americas,ABR,SNK Power,30967.0,40893.52,21531.839,89.8,2.75,2.629246
2019,3,8,35,Industrial,Americas,103,MTA & SL 156,216300.0,9875.09,21531.839,89.8,2.75,2.629246
2019,1,2,6,Industrial,Americas,F89,Power Line Others,1530.0,8844.17,21013.085,93.8,3.0,2.376648
2016,3,8,31,Industrial,Americas,097,PIDG Terminals and Splices,1200700.0,149413.93,18775.459,89.8,1.0,2.7228064
2018,4,12,51,Industrial,Americas,232,Circular Plastic Connectors,230106.0,557988.84,20819.269,98.3,3.0,2.46437
2016,3,8,33,Industrial,Americas,208,Closed End Splices,773250.0,60828.16,18775.459,89.8,1.0,2.7228064
2019,2,5,22,Industrial,Americas,Z16,Industrial RJ45,1897.0,21281.08,21272.448,100.0,3.0,2.39723
2018,4,12,51,Industrial,Americas,J04,AMPSEAL Connectors,3300.0,15840.0,20819.269,98.3,3.0,2.46437
2018,4,12,49,Industrial,Americas,J04,AMPSEAL Connectors,1425.0,6388.06,20819.269,98.3,3.0,2.46437
2018,3,9,38,Industrial,Americas,962,P&B Panel Plugin Relays,30882.0,148299.24,20687.278,100.1,2.75,2.461933
2018,1,3,10,Industrial,Americas,J04,AMPSEAL Connectors,3520.0,15383.81,20155.486,101.4,2.25,2.369197
2015,3,7,27,Industrial,Americas,712,System 6,1401000.0,275889.11,18306.96,93.1,0.75,2.1414477
2015,4,10,42,Industrial,Americas,712,System 6,617051.0,138769.18,18332.079,90.0,0.75,2.3462109
2017,1,2,8,Industrial,Americas,712,System 6,497250.0,137855.15,19148.194,96.3,1.25,2.67446
2019,3,7,28,Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,2381.0,62959.66,21531.839,98.4,3.0,2.460848
2017,1,1,3,Industrial,Americas,208,Closed End Splices,160600.0,-13919.7,19148.194,98.5,1.25,2.661562
2017,3,7,30,Industrial,Americas,F52,Thin Film,343141.0,41532.27,19561.896,93.4,1.75,2.146769
2016,1,1,2,Industrial,Americas,Z44,Cable Assemblies PP,16570.0,119698.26,18425.306,92.0,1.0,2.4667222
2018,2,5,21,Industrial,Americas,Z44,Cable Assemblies PP,9737.0,175893.41,20470.197,98.0,2.25,2.544991
2016,4,12,52,Industrial,Americas,G30,Relay HF-Series,2000.0,6848.0,18968.041,98.2,1.25,2.594944
2016,2,4,16,Industrial,Americas,G30,Relay HF-Series,980.0,16763.6,18611.617,89.0,1.0,2.537996
2017,4,11,44,Industrial,Americas,AI8,Wire and Cable Identification,417045.0,30554.93,19894.75,98.5,1.75,2.115031
2017,2,5,18,Industrial,Americas,AI8,Wire and Cable Identification,773588.0,36876.93,19304.506,97.1,1.5,2.155911
2015,2,6,24,Industrial,Americas,A46,Barrier Style Terminal Blocks,79653.0,19531.45,18193.707,96.1,0.75,2.1147326
2015,4,11,48,Industrial,Americas,F83,Power Line Three Phase,96.0,17668.46,18332.079,91.3,0.75,2.4052606
2018,2,5,19,Industrial,Americas,F48,Power Line Single Phase Standard Performance,11198.0,66910.78,20470.197,98.0,2.25,2.544991
2016,1,2,8,Industrial,Americas,955,Contactors,880.0,10303.23,18425.306,91.7,1.0,2.5442092
2018,2,4,14,Industrial,Americas,956,Circuit Breakers,76255.0,123042.91,20470.197,98.8,2.25,2.493423
2019,2,4,14,Industrial,Americas,G83,M8/M12 Connectors,5991.0,17863.52,21272.448,97.2,3.0,2.407927
2019,3,9,39,Industrial,Americas,957,Relay T9A,139817.0,136156.14,21531.839,93.2,2.5,2.606767
2019,3,7,27,Industrial,Americas,G59,Appliance Miniature PCB Relays,4000.0,1400.4,21531.839,98.4,3.0,2.460848
2022,3,9,36,Industrial,Americas,956,Circuit Breakers,65509.0,80181.68,25723.941,58.6,,6.392795
2022,2,5,18,Industrial,Americas,G60,Relay RT-Series,206413.0,201326.91,25248.476,58.4,,4.985582
2020,4,11,47,Industrial,Americas,231,M Series and V.35 Connectors,1478.0,11644.99,21704.706,76.9,0.25,1.798587
2020,1,3,12,Industrial,Americas,228,AMPOWER,9350.0,40210.99,21538.032,89.1,0.25,2.647379
2020,2,6,25,Industrial,Americas,204,SOLISTRAND Terminals & Splices,1521538.0,243252.48,19636.731,78.1,0.25,2.058146
2020,1,3,10,Industrial,Americas,208,Closed End Splices,216551.0,21591.68,21538.032,89.1,0.25,2.647379
2020,1,1,3,Industrial,Americas,124,Eurostyle Terminal Blocks,152508.0,90300.19,21538.032,99.8,2.25,2.797067
2022,3,9,36,Industrial,Americas,204,SOLISTRAND Terminals & Splices,426629.0,105586.58,25723.941,58.6,,6.392795
2022,4,11,46,Industrial,Americas,957,Relay T9A,91224.0,155397.57,26144.956,56.8,,6.471178
2018,2,5,18,Industrial,Americas,AI8,Wire and Cable Identification,1419132.0,75771.31,20470.197,98.0,2.25,2.544991
2015,2,4,17,Industrial,Americas,G30,Relay HF-Series,4000.0,12460.0,18193.707,95.9,0.75,2.0631236
2018,3,7,27,Industrial,Americas,G30,Relay HF-Series,8406.0,36723.42,20687.278,97.9,2.5,2.519634
2016,4,12,52,Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,4612.0,112913.65,18968.041,98.2,1.25,2.594944
2015,3,7,30,Industrial,Americas,F48,Power Line Single Phase Standard Performance,4302.0,22061.66,18306.96,93.1,0.75,2.1414477
2019,2,4,16,Industrial,Americas,B77,4G COM Relay IM,169025.0,168260.66,21272.448,97.2,3.0,2.407927
2015,1,2,6,Industrial,Americas,B77,4G COM Relay IM,68000.0,28077.55,17991.348,95.4,0.75,1.9819969
2015,2,4,15,Industrial,Americas,F83,Power Line Three Phase,30.0,4388.62,18193.707,95.9,0.75,2.0631236
2015,2,4,17,Industrial,Americas,B77,4G COM Relay IM,85000.0,53831.5,18193.707,95.9,0.75,2.0631236
2016,1,3,11,Industrial,Americas,Z27,Relay T92,25240.0,126276.85,18425.306,91.0,1.0,2.531878
2015,1,1,2,Industrial,Americas,956,Circuit Breakers,21474.0,36552.8,17991.348,98.1,0.75,1.985653
2015,2,5,18,Industrial,Americas,956,Circuit Breakers,102332.0,127429.2,18193.707,90.7,0.75,2.0668869
2018,1,1,3,Industrial,Americas,103,MTA & SL 156,173300.0,25274.91,20155.486,95.7,2.0,2.166305
2017,4,10,40,Industrial,Americas,204,SOLISTRAND Terminals & Splices,964294.0,104059.5,19894.75,100.7,1.75,2.192819
2019,3,9,36,Industrial,Americas,204,SOLISTRAND Terminals & Splices,1100530.0,161094.71,21531.839,93.2,2.5,2.606767
2017,2,6,25,Industrial,Americas,231,M Series and V.35 Connectors,9503.0,62849.33,19304.506,95.0,1.75,2.13853
2018,3,8,33,Industrial,Americas,234,Metrimate Connectors,49957.0,41019.75,20687.278,96.2,2.5,2.432878
2017,4,10,41,Industrial,Americas,Z45,Cable Assemblies / NIC,54712.0,74746.85,19894.75,100.7,1.75,2.192819
2017,3,8,35,Industrial,Americas,240,MR Connectors,344060.0,32218.67,19561.896,96.8,1.75,2.089832
2015,3,9,39,Industrial,Americas,231,M Series and V.35 Connectors,22807.0,98099.75,18306.96,87.2,0.75,2.279431
2019,1,2,5,Industrial,Americas,231,M Series and V.35 Connectors,10844.0,73445.88,21013.085,93.8,3.0,2.376648
2017,3,7,29,Industrial,Americas,231,M Series and V.35 Connectors,3554.0,16378.93,19561.896,93.4,1.75,2.146769
2015,1,1,4,Industrial,Americas,240,MR Connectors,19501.0,51517.83,17991.348,98.1,0.75,1.985653
2015,4,10,41,Industrial,Americas,124,Eurostyle Terminal Blocks,142142.0,74483.76,18332.079,90.0,0.75,2.3462109
2018,3,7,27,Industrial,Americas,231,M Series and V.35 Connectors,7271.0,57317.52,20687.278,97.9,2.5,2.519634
2015,4,12,50,Industrial,Americas,Z81,LOUVERTAC,20000.0,15383.65,18332.079,92.6,1.0,2.4436874
2019,3,7,27,Industrial,Americas,Z81,LOUVERTAC,1015.0,78457.71,21531.839,98.4,3.0,2.460848
2017,4,11,46,Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,43300.0,54290.39,19894.75,98.5,1.75,2.115031
2015,3,8,33,Industrial,Americas,002,AMPMODU System 50,42786.0,74766.81,18306.96,91.9,0.75,2.1802398
2015,1,2,6,Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,38850.0,38778.81,17991.348,95.4,0.75,1.9819969
2017,1,2,7,Industrial,Americas,215,FASTON Terminals - Pre-Insulated,214250.0,24038.02,19148.194,96.3,1.25,2.67446
2019,4,11,44,Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,39703.0,73486.34,21706.532,96.8,2.25,2.768217
2016,2,6,24,Industrial,Americas,096,Other Insulated Terminals and Splices,148356.0,86595.91,18611.617,93.5,1.0,2.5689022
2018,2,4,15,Industrial,Americas,F49,Power Entry Enhanced Performance,10854.0,78852.87,20470.197,98.8,2.25,2.493423
2019,4,10,43,Industrial,Americas,F49,Power Entry Enhanced Performance,11650.0,116071.78,21706.532,95.5,2.25,2.733341
2016,2,6,26,Industrial,Americas,957,Relay T9A,121203.0,105182.69,18611.617,93.5,1.0,2.5689022
2019,2,5,22,Industrial,Americas,956,Circuit Breakers,48709.0,86157.62,21272.448,100.0,3.0,2.39723
2019,4,11,47,Industrial,Americas,471,Board to Board,27825.0,79779.03,21706.532,96.8,2.25,2.768217
2015,4,11,47,Industrial,Americas,G41,Power Resistorsfor PCB,46000.0,5218.81,18332.079,91.3,0.75,2.4052606
2017,4,12,49,Industrial,Americas,G41,Power Resistorsfor PCB,119800.0,15087.1,19894.75,95.9,2.0,2.125472
2016,1,2,7,Industrial,Americas,096,Other Insulated Terminals and Splices,90568.0,47596.69,18425.306,91.7,1.0,2.5442092
2019,4,11,46,Industrial,Americas,F48,Power Line Single Phase Standard Performance,8184.0,79472.4,21706.532,96.8,2.25,2.768217
2017,2,4,17,Industrial,Americas,F48,Power Line Single Phase Standard Performance,5528.0,54082.91,19304.506,97.0,1.5,2.25217
2018,3,9,36,Industrial,Americas,AA1,Installation Products,41296.0,4740.55,20687.278,100.1,2.75,2.461933
2018,3,8,31,Industrial,Americas,G60,Relay RT-Series,132507.0,114068.35,20687.278,96.2,2.5,2.432878
2018,2,6,26,Industrial,Americas,G60,Relay RT-Series,61674.0,59501.29,20470.197,98.2,2.5,2.553219
2018,1,1,3,Industrial,Americas,Z33,Relay RT-Series TES,19800.0,22137.42,20155.486,95.7,2.0,2.166305
2016,1,3,11,Industrial,Americas,Z33,Relay RT-Series TES,20000.0,21615.66,18425.306,91.0,1.0,2.531878
2019,1,2,7,Industrial,Americas,228,AMPOWER,10090.0,81730.66,21013.085,93.8,3.0,2.376648
2015,3,7,28,Industrial,Americas,J37,Industrial Communication Cable Assemblies,1180.0,9805.8,18306.96,93.1,0.75,2.1414477
2017,1,1,2,Industrial,Americas,208,Closed End Splices,204000.0,14076.68,19148.194,98.5,1.25,2.661562
2019,2,5,18,Industrial,Americas,984,Relay Small Signal,158240.0,54186.9,21272.448,100.0,3.0,2.39723
2015,3,9,39,Industrial,Americas,984,Relay Small Signal,45650.0,22265.22,18306.96,87.2,0.75,2.279431
2019,2,4,16,Industrial,Americas,978,3G COM Relay P2,124048.0,41576.54,21272.448,97.2,3.0,2.407927
2017,3,9,37,Industrial,Americas,J37,Industrial Communication Cable Assemblies,470.0,3961.35,19561.896,95.1,1.75,2.106697
2015,1,2,7,Industrial,Americas,207,Window Splices,197250.0,52561.06,17991.348,95.4,0.75,1.9819969
2019,4,12,50,Industrial,Americas,LV1,Power Resistor Off The Board,6926.0,30597.45,21706.532,99.3,2.25,2.746361
2018,1,1,2,Industrial,Americas,LV1,Power Resistor Off The Board,5308.0,24472.36,20155.486,95.7,2.0,2.166305
2015,2,4,16,Industrial,Americas,LV1,Power Resistor Off The Board,2870.0,21312.59,18193.707,95.9,0.75,2.0631236
2016,4,10,42,Industrial,Americas,LV1,Power Resistor Off The Board,3404.0,14992.68,18968.041,87.2,1.0,2.5095184
2016,2,6,23,Industrial,Americas,E31,Toggle Switches,8901.0,39334.38,18611.617,93.5,1.0,2.5689022
2017,2,4,14,Industrial,Americas,F46,Transformers - Prod Unlim,15534.0,64863.15,19304.506,97.0,1.5,2.25217
2018,1,3,13,Industrial,Americas,F46,Transformers - Prod Unlim,38280.0,163469.0,20155.486,101.4,2.25,2.369197
2018,1,3,13,Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,4957.0,113050.05,20155.486,101.4,2.25,2.369197
2017,2,4,14,Industrial,Americas,208,Closed End Splices,273500.0,19824.77,19304.506,97.0,1.5,2.25217
2016,3,7,29,Industrial,Americas,F48,Power Line Single Phase Standard Performance,6768.0,59936.89,18775.459,90.0,1.0,2.5758512
2015,2,5,21,Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,4944.0,92973.6,18193.707,90.7,0.75,2.0668869
2018,2,6,26,Industrial,Americas,652,Tubing Elastomers TFIT,2078.0,38314.18,20470.197,98.2,2.5,2.553219
2017,1,1,2,Industrial,Americas,962,P&B Panel Plugin Relays,30460.0,155750.62,19148.194,98.5,1.25,2.661562
2016,3,7,27,Industrial,Americas,652,Tubing Elastomers TFIT,2099.0,33458.06,18775.459,90.0,1.0,2.5758512
2017,2,4,16,Industrial,Americas,712,System 6,287750.0,113186.13,19304.506,97.0,1.5,2.25217
2015,4,11,45,Industrial,Americas,712,System 6,322751.0,102967.6,18332.079,91.3,0.75,2.4052606
2015,3,8,32,Industrial,Americas,712,System 6,1125390.0,226064.74,18306.96,91.9,0.75,2.1802398
2015,4,12,49,Industrial,Americas,W02,Surface Mount Dip Switches,70010.0,29964.82,18332.079,92.6,1.0,2.4436874
2016,3,8,34,Industrial,Americas,234,Metrimate Connectors,19774.0,36518.48,18775.459,89.8,1.0,2.7228064
2019,2,6,26,Industrial,Americas,Z23,Street Light Connectivity,104120.0,163238.14,21272.448,98.2,3.0,2.421751
2016,2,5,19,Industrial,Americas,103,MTA & SL 156,351441.0,27697.75,18611.617,94.7,1.0,2.5711572
2017,3,7,30,Industrial,Americas,W02,Surface Mount Dip Switches,55215.0,27700.66,19561.896,93.4,1.75,2.146769
2016,1,3,11,Industrial,Americas,236,Universal  MATE-N-LOK Connectors,1715700.0,57819.53,18425.306,91.0,1.0,2.531878
2016,2,6,26,Industrial,Americas,236,Universal  MATE-N-LOK Connectors,1158300.0,56165.4,18611.617,93.5,1.0,2.5689022
2016,2,6,25,Industrial,Americas,Z23,Street Light Connectivity,18100.0,704.99,18611.617,93.5,1.0,2.5689022
2017,4,12,51,Industrial,Americas,G83,M8/M12 Connectors,13798.0,41566.13,19894.75,95.9,2.0,2.125472
2015,2,4,14,Industrial,Americas,240,MR Connectors,109500.0,15939.3,18193.707,95.9,0.75,2.0631236
2015,4,11,48,Industrial,Americas,234,Metrimate Connectors,29097.0,51033.52,18332.079,91.3,0.75,2.4052606
2015,2,4,16,Industrial,Americas,234,Metrimate Connectors,14324.0,30927.32,18193.707,95.9,0.75,2.0631236
2016,1,1,3,Industrial,Americas,240,MR Connectors,182408.0,26666.91,18425.306,92.0,1.0,2.4667222
2016,3,9,36,Industrial,Americas,234,Metrimate Connectors,2392.0,1459.94,18775.459,91.2,1.0,2.6321032
2015,3,8,34,Industrial,Americas,231,M Series and V.35 Connectors,5310.0,27250.29,18306.96,91.9,0.75,2.1802398
2018,2,5,18,Industrial,Americas,240,MR Connectors,188258.0,51784.08,20470.197,98.0,2.25,2.544991
2017,2,6,23,Industrial,Americas,G41,Power Resistorsfor PCB,322200.0,31704.52,19304.506,95.0,1.75,2.13853
2016,3,9,38,Industrial,Americas,234,Metrimate Connectors,52040.0,54056.13,18775.459,91.2,1.0,2.6321032
2021,1,2,7,Industrial,Americas,652,Tubing Elastomers TFIT,14000.0,86646.6,22313.85,76.8,0.25,1.527009
2020,4,10,40,Industrial,Americas,231,M Series and V.35 Connectors,5180.0,340.2,21704.706,81.8,0.25,1.842159
2020,3,7,28,Industrial,Americas,240,MR Connectors,96096.0,31032.21,21362.428,72.5,0.25,2.348857
2020,3,9,39,Industrial,Americas,J37,Industrial Communication Cable Assemblies,1457.0,13184.55,21362.428,80.4,0.25,2.077391
2020,1,2,5,Industrial,Americas,208,Closed End Splices,200500.0,16768.67,21538.032,101.0,2.25,2.812936
2020,1,3,13,Industrial,Americas,Z16,Industrial RJ45,1150.0,9546.33,21538.032,89.1,0.25,2.647379
2018,1,2,6,Industrial,Americas,208,Closed End Splices,492850.0,11972.37,20155.486,99.7,2.0,2.131896
2016,1,3,12,Industrial,Americas,208,Closed End Splices,546500.0,53611.69,18425.306,91.0,1.0,2.531878
2019,4,10,40,Industrial,Americas,228,AMPOWER,1100.0,6565.62,21706.532,95.5,2.25,2.733341
2016,3,7,30,Industrial,Americas,215,FASTON Terminals - Pre-Insulated,243810.0,28493.61,18775.459,90.0,1.0,2.5758512
2019,4,10,41,Industrial,Americas,208,Closed End Splices,211000.0,18178.31,21706.532,95.5,2.25,2.733341
2019,3,8,34,Industrial,Americas,A50,Slide Switches,31500.0,27463.28,21531.839,89.8,2.75,2.629246
2017,4,10,41,Industrial,Americas,525,Custom  Prj Electro-Mech RA,23614.0,213438.84,19894.75,100.7,1.75,2.192819
2019,3,7,29,Industrial,Americas,525,Custom  Prj Electro-Mech RA,24610.0,193943.57,21531.839,98.4,3.0,2.460848
2018,1,2,9,Industrial,Americas,525,Custom  Prj Electro-Mech RA,36288.0,281143.82,20155.486,99.7,2.0,2.131896
2017,4,11,46,Industrial,Americas,955,Contactors,2214.0,31425.46,19894.75,98.5,1.75,2.115031
2019,4,10,43,Industrial,Americas,F50,Facility Filters,11.0,0.0,21706.532,95.5,2.25,2.733341
2018,3,8,32,Industrial,Americas,955,Contactors,1037.0,21274.29,20687.278,96.2,2.5,2.432878
2015,1,2,9,Industrial,Americas,E32,Switches and Knobs,59.0,262.24,17991.348,95.4,0.75,1.9819969
2018,2,4,15,Industrial,Americas,E32,Switches and Knobs,50.0,504.5,20470.197,98.8,2.25,2.493423
2015,2,6,25,Industrial,Americas,124,Eurostyle Terminal Blocks,86162.0,57276.53,18193.707,96.1,0.75,2.1147326
2015,3,7,29,Industrial,Americas,Z81,LOUVERTAC,11089.0,24058.24,18306.96,93.1,0.75,2.1414477
2017,2,6,24,Industrial,Americas,Z81,LOUVERTAC,0.0,-1116.0,19304.506,95.0,1.75,2.13853
2018,4,12,52,Industrial,Americas,Z27,Relay T92,124920.0,306202.63,20819.269,98.3,3.0,2.46437
2019,3,9,38,Industrial,Americas,A46,Barrier Style Terminal Blocks,32790.0,26238.21,21531.839,93.2,2.5,2.606767
2018,4,11,47,Industrial,Americas,AB4,Devices Tariff/Misc,0.0,231097.29,20819.269,97.5,2.75,2.476794
2016,4,12,53,Industrial,Americas,F49,Power Entry Enhanced Performance,16969.0,164681.09,18968.041,98.2,1.25,2.594944
2016,4,11,44,Industrial,Americas,F49,Power Entry Enhanced Performance,5461.0,44946.04,18968.041,93.8,1.0,2.5258013
2018,3,7,29,Industrial,Americas,LV3,Commodity Resistors,250000.0,3844.33,20687.278,97.9,2.5,2.519634
2015,1,1,2,Industrial,Americas,F49,Power Entry Enhanced Performance,6344.0,58755.26,17991.348,98.1,0.75,1.985653
2016,3,8,33,Industrial,Americas,LV3,Commodity Resistors,720000.0,13811.14,18775.459,89.8,1.0,2.7228064
