fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP,CSENT,Interest_rate,Inflation
2022,2,5,22,Energy,Americas,E78,BOW HV Arresters,151.0,122437.83,25248.476,58.4,,4.985582
2022,1,2,7,Energy,Americas,752,Heatshrink Medium Voltage Joints,1496.0,324945.1,24740.48,62.8,,4.30707
2022,4,11,44,Energy,Americas,757,Nuclear Accessories,150.0,13768.7,26144.956,56.8,,6.471178
2020,4,10,42,Energy,Americas,749,Cold Applied Low Voltage,15953.0,210525.16,21704.706,81.8,0.25,1.842159
2020,2,6,26,Energy,Americas,757,Nuclear Accessories,834.0,519036.98,19636.731,78.1,0.25,2.058146
2020,2,5,19,Energy,Americas,F14,Utilux-Lugs & Links,32417.0,67989.04,19636.731,72.3,0.25,2.084208
2020,1,3,13,Energy,Americas,750,Cold Applied Medium Voltage Joints,1204.0,373750.37,21538.032,89.1,0.25,2.647379
2020,3,8,33,Energy,Americas,KA4,EPDM 600A Switchgear connector,1482.0,56738.74,21362.428,74.1,0.25,2.288978
2022,4,12,51,Energy,Americas,753,Heatshrink MV Terminations,5891.0,353430.37,26144.956,59.7,,6.617223
2022,2,6,25,Energy,Americas,364,AMPACT,148275.0,622356.15,25248.476,50.0,,5.422337
2020,1,2,7,Energy,Americas,751,Cold Applied MV Terminations,1356.0,80823.95,21538.032,101.0,2.25,2.812936
2020,4,11,44,Energy,Americas,749,Cold Applied Low Voltage,15003.0,211961.63,21704.706,76.9,0.25,1.798587
2020,2,5,20,Energy,Americas,752,Heatshrink Medium Voltage Joints,1527.0,440660.92,19636.731,72.3,0.25,2.084208
2020,3,8,31,Energy,Americas,E78,BOW HV Arresters,15.0,10630.43,21362.428,74.1,0.25,2.288978
2022,3,8,35,Energy,Americas,755,Heatshrink Low Voltage,57258.425,268238.76,25723.941,58.2,,5.991705
2022,2,4,15,Energy,Americas,F14,Utilux-Lugs & Links,7588.0,37895.33,25248.476,65.2,,4.721803
2020,3,7,27,Energy,Americas,KA4,EPDM 600A Switchgear connector,4702.0,268059.07,21362.428,72.5,0.25,2.348857
2020,3,7,30,Energy,Americas,753,Heatshrink MV Terminations,5829.0,261483.77,21362.428,72.5,0.25,2.348857
2020,2,5,22,Energy,Americas,753,Heatshrink MV Terminations,8244.0,494601.07,19636.731,72.3,0.25,2.084208
2015,2,5,22,Energy,Americas,751,Cold Applied MV Terminations,2100.0,69796.72,18193.707,90.7,0.75,2.0668869
2016,1,2,7,Energy,Americas,F14,Utilux-Lugs & Links,49593.0,81189.93,18425.306,91.7,1.0,2.5442092
2015,3,8,31,Energy,Americas,757,Nuclear Accessories,1338.0,87674.19,18306.96,91.9,0.75,2.1802398
2019,2,4,14,Energy,Americas,757,Nuclear Accessories,372.0,77902.75,21272.448,97.2,3.0,2.407927
2019,3,7,30,Energy,Americas,757,Nuclear Accessories,975.0,103335.23,21531.839,98.4,3.0,2.460848
2017,4,12,50,Energy,Americas,748,High Voltage Cable Accessories,13.0,22713.94,19894.75,95.9,2.0,2.125472
2021,1,2,5,Energy,Americas,E78,BOW HV Arresters,0.0,0.0,22313.85,76.8,0.25,1.527009
2015,3,9,37,Energy,Americas,760,Raysulate,37132.331,528615.31,18306.96,87.2,0.75,2.279431
2021,3,8,35,Energy,Americas,751,Cold Applied MV Terminations,3087.0,126390.17,23550.42,70.3,0.25,2.343064
2022,3,9,39,Energy,Americas,753,Heatshrink MV Terminations,10575.0,898836.45,25723.941,58.6,,6.392795
2022,2,4,15,Energy,Americas,KA4,EPDM 600A Switchgear connector,2427.0,130765.63,25248.476,65.2,,4.721803
2021,1,2,9,Energy,Americas,E78,BOW HV Arresters,138.0,85658.06,22313.85,76.8,0.25,1.527009
2019,1,1,2,Energy,Americas,814,Underground Line Bolted Connection Products,1728.0,52835.73,21013.085,91.2,3.0,2.385533
2019,4,11,45,Energy,Americas,364,AMPACT,58863.0,380015.9,21706.532,96.8,2.25,2.768217
2018,4,11,48,Energy,Americas,750,Cold Applied Medium Voltage Joints,2884.0,719069.05,20819.269,97.5,2.75,2.476794
2016,2,4,16,Energy,Americas,F14,Utilux-Lugs & Links,109309.0,127090.79,18611.617,89.0,1.0,2.537996
2015,4,11,44,Energy,Americas,F14,Utilux-Lugs & Links,43319.0,63947.26,18332.079,91.3,0.75,2.4052606
2019,1,3,11,Energy,Americas,814,Underground Line Bolted Connection Products,8356.0,227303.42,21013.085,98.4,3.0,2.399684
2018,2,5,22,Energy,Americas,814,Underground Line Bolted Connection Products,5571.0,119341.85,20470.197,98.0,2.25,2.544991
2016,3,9,38,Energy,Americas,760,Raysulate,25825.346,454610.02,18775.459,91.2,1.0,2.6321032
2016,1,2,7,Energy,Americas,KA4,EPDM 600A Switchgear connector,481.0,43884.1,18425.306,91.7,1.0,2.5442092
2015,3,7,27,Energy,Americas,KA4,EPDM 600A Switchgear connector,333.0,28522.23,18306.96,93.1,0.75,2.1414477
2019,2,5,20,Energy,Americas,KA4,EPDM 600A Switchgear connector,2906.0,202178.0,21272.448,100.0,3.0,2.39723
2015,3,8,35,Energy,Americas,748,High Voltage Cable Accessories,80.0,178542.47,18306.96,91.9,0.75,2.1802398
2018,1,2,8,Energy,Americas,751,Cold Applied MV Terminations,2094.0,75013.14,20155.486,99.7,2.0,2.131896
2016,2,6,25,Energy,Americas,814,Underground Line Bolted Connection Products,2083.0,36610.14,18611.617,93.5,1.0,2.5689022
2019,4,11,48,Energy,Americas,814,Underground Line Bolted Connection Products,13021.0,268483.79,21706.532,96.8,2.25,2.768217
2016,1,1,1,Energy,Americas,760,Raysulate,16463.693,407941.92,18425.306,92.0,1.0,2.4667222
2018,2,4,14,Energy,Americas,760,Raysulate,11874.56,131972.34,20470.197,98.8,2.25,2.493423
2016,3,8,34,Energy,Americas,752,Heatshrink Medium Voltage Joints,3381.0,285102.66,18775.459,89.8,1.0,2.7228064
2017,4,11,45,Energy,Americas,749,Cold Applied Low Voltage,16042.0,239272.42,19894.75,98.5,1.75,2.115031
2017,3,8,35,Energy,Americas,E78,BOW HV Arresters,298.0,78663.09,19561.896,96.8,1.75,2.089832
2018,2,5,21,Energy,Americas,749,Cold Applied Low Voltage,16690.0,277558.62,20470.197,98.0,2.25,2.544991
2018,2,5,20,Energy,Americas,752,Heatshrink Medium Voltage Joints,2163.0,498121.92,20470.197,98.0,2.25,2.544991
2015,3,7,27,Energy,Americas,752,Heatshrink Medium Voltage Joints,745.0,113320.24,18306.96,93.1,0.75,2.1414477
2021,1,1,1,Energy,Americas,750,Cold Applied Medium Voltage Joints,1223.0,241797.27,22313.85,79.0,0.25,1.517012
2021,2,6,24,Energy,Americas,814,Underground Line Bolted Connection Products,3344.0,86168.72,23046.934,85.5,0.25,2.588579
2022,4,10,43,Energy,Americas,KA4,EPDM 600A Switchgear connector,1915.0,301371.83,26144.956,59.9,,6.364809
2022,1,2,5,Energy,Americas,E78,BOW HV Arresters,35.0,8698.72,24740.48,62.8,,4.30707
2020,4,12,52,Energy,Americas,E78,BOW HV Arresters,6.0,11784.53,21704.706,80.7,0.25,1.716599
2020,4,12,51,Energy,Americas,364,AMPACT,82097.0,440209.3,21704.706,80.7,0.25,1.716599
2020,2,5,21,Energy,Americas,KA4,EPDM 600A Switchgear connector,3715.0,530039.94,19636.731,72.3,0.25,2.084208
2020,3,7,30,Energy,Americas,814,Underground Line Bolted Connection Products,13609.0,291780.96,21362.428,72.5,0.25,2.348857
2022,3,7,27,Energy,Americas,364,AMPACT,107405.0,429362.17,25723.941,51.5,,5.625329
2022,2,6,25,Energy,Americas,814,Underground Line Bolted Connection Products,4895.0,165689.35,25248.476,50.0,,5.422337
2021,4,12,49,Energy,Americas,Z72,ILD/ TWC,557.0,184694.69,24349.121,70.6,,3.484143
2021,4,11,47,Energy,Americas,755,Heatshrink Low Voltage,19588.0,111204.89,24349.121,67.4,,3.21432
2021,2,5,20,Energy,Americas,752,Heatshrink Medium Voltage Joints,1446.0,342094.9,23046.934,82.9,0.25,2.623164
2021,1,1,4,Energy,Americas,751,Cold Applied MV Terminations,3230.0,164017.74,22313.85,79.0,0.25,1.517012
2021,4,11,44,Energy,Americas,751,Cold Applied MV Terminations,401.0,20920.5,24349.121,67.4,,3.21432
2021,3,8,33,Energy,Americas,Z72,ILD/ TWC,395.0,192520.52,23550.42,70.3,0.25,2.343064
2020,4,12,50,Energy,Americas,KA4,EPDM 600A Switchgear connector,2136.0,76407.28,21704.706,80.7,0.25,1.716599
2021,3,8,33,Energy,Americas,752,Heatshrink Medium Voltage Joints,2547.0,328485.79,23550.42,70.3,0.25,2.343064
2021,1,3,12,Energy,Americas,753,Heatshrink MV Terminations,3901.0,341634.29,22313.85,84.9,0.25,1.706984
2021,1,1,4,Energy,Americas,757,Nuclear Accessories,4043.0,326453.22,22313.85,79.0,0.25,1.517012
2021,3,8,33,Energy,Americas,E82,DC components for Solar farms,24922.0,421542.24,23550.42,70.3,0.25,2.343064
2018,1,3,11,Energy,Americas,748,High Voltage Cable Accessories,532.0,113619.03,20155.486,101.4,2.25,2.369197
2018,1,2,8,Energy,Americas,364,AMPACT,64400.0,297110.75,20155.486,99.7,2.0,2.131896
2017,4,12,51,Energy,Americas,364,AMPACT,87407.0,364315.8,19894.75,95.9,2.0,2.125472
2019,3,9,39,Energy,Americas,753,Heatshrink MV Terminations,10297.0,529862.05,21531.839,93.2,2.5,2.606767
2015,1,3,10,Energy,Americas,755,Heatshrink Low Voltage,42817.85,143879.1,17991.348,93.0,0.75,1.9991371
2015,1,2,7,Energy,Americas,753,Heatshrink MV Terminations,5390.0,278091.32,17991.348,95.4,0.75,1.9819969
2018,4,12,52,Energy,Americas,751,Cold Applied MV Terminations,4917.0,270602.98,20819.269,98.3,3.0,2.46437
2017,2,6,23,Energy,Americas,755,Heatshrink Low Voltage,38340.276,179831.03,19304.506,95.0,1.75,2.13853
2017,4,10,42,Energy,Americas,755,Heatshrink Low Voltage,41834.0,217570.65,19894.75,100.7,1.75,2.192819
2019,3,8,35,Energy,Americas,760,Raysulate,24997.995,923184.74,21531.839,89.8,2.75,2.629246
2018,1,1,3,Energy,Americas,Z72,ILD/ TWC,237.0,24644.45,20155.486,95.7,2.0,2.166305
2018,3,7,29,Energy,Americas,760,Raysulate,50629.952,707051.04,20687.278,97.9,2.5,2.519634
2018,2,6,25,Energy,Americas,Z72,ILD/ TWC,252.0,88309.79,20470.197,98.2,2.5,2.553219
2019,3,8,34,Energy,Americas,760,Raysulate,35304.461,1134472.29,21531.839,89.8,2.75,2.629246
2015,3,8,32,Energy,Americas,750,Cold Applied Medium Voltage Joints,436.0,103541.72,18306.96,91.9,0.75,2.1802398
2017,4,11,47,Energy,Americas,752,Heatshrink Medium Voltage Joints,1567.0,265379.33,19894.75,98.5,1.75,2.115031
2017,1,2,5,Energy,Americas,749,Cold Applied Low Voltage,12203.0,160596.59,19148.194,96.3,1.25,2.67446
2017,4,11,44,Energy,Americas,814,Underground Line Bolted Connection Products,752.0,-17685.18,19894.75,98.5,1.75,2.115031
2016,3,8,34,Energy,Americas,KA4,EPDM 600A Switchgear connector,1650.0,233024.36,18775.459,89.8,1.0,2.7228064
2015,4,10,41,Energy,Americas,748,High Voltage Cable Accessories,90.0,18638.85,18332.079,90.0,0.75,2.3462109
2016,4,11,47,Energy,Americas,760,Raysulate,20756.32,431890.77,18968.041,93.8,1.0,2.5258013
2021,3,7,30,Energy,Americas,E82,DC components for Solar farms,35989.0,1678676.04,23550.42,81.2,0.25,2.315464
2022,3,8,34,Energy,Americas,Z72,ILD/ TWC,581.0,345426.49,25723.941,58.2,,5.991705
2022,1,2,8,Energy,Americas,751,Cold Applied MV Terminations,1126.0,61994.15,24740.48,62.8,,4.30707
2021,2,6,23,Energy,Americas,750,Cold Applied Medium Voltage Joints,1771.0,408338.62,23046.934,85.5,0.25,2.588579
2021,2,4,16,Energy,Americas,751,Cold Applied MV Terminations,2371.0,114297.42,23046.934,88.3,0.25,2.262331
2021,2,6,25,Energy,Americas,E82,DC components for Solar farms,14753.0,628991.25,23046.934,85.5,0.25,2.588579
2021,3,8,33,Energy,Americas,814,Underground Line Bolted Connection Products,3187.0,77520.16,23550.42,70.3,0.25,2.343064
2022,3,8,34,Energy,Americas,E82,DC components for Solar farms,418174.0,424577.74,25723.941,58.2,,5.991705
2022,3,9,39,Energy,Americas,755,Heatshrink Low Voltage,100768.0,589111.15,25723.941,58.6,,6.392795
2021,2,4,16,Energy,Americas,364,AMPACT,65843.0,302486.79,23046.934,88.3,0.25,2.262331
2022,3,8,34,Energy,Americas,364,AMPACT,186073.0,998421.59,25723.941,58.2,,5.991705
2021,2,4,15,Energy,Americas,E78,BOW HV Arresters,141.0,45614.38,23046.934,88.3,0.25,2.262331
2020,2,4,17,Energy,Americas,KA4,EPDM 600A Switchgear connector,6909.0,628180.34,19636.731,71.8,0.25,2.226352
2020,3,8,35,Energy,Americas,751,Cold Applied MV Terminations,2720.0,139827.15,21362.428,74.1,0.25,2.288978
2020,1,3,10,Energy,Americas,749,Cold Applied Low Voltage,12011.0,175745.28,21538.032,89.1,0.25,2.647379
2020,4,11,47,Energy,Americas,760,Raysulate,29035.0,822607.76,21704.706,76.9,0.25,1.798587
2020,3,9,37,Energy,Americas,760,Raysulate,24399.876,477840.59,21362.428,80.4,0.25,2.077391
2021,2,5,18,Energy,Americas,827,High Voltage Clamps & Connectors,344.0,45657.88,23046.934,82.9,0.25,2.623164
2022,2,6,25,Energy,Americas,752,Heatshrink Medium Voltage Joints,1266.0,129218.29,25248.476,50.0,,5.422337
2022,1,1,2,Energy,Americas,751,Cold Applied MV Terminations,2164.0,131480.92,24740.48,67.2,,3.988659
2020,4,11,44,Energy,Americas,827,High Voltage Clamps & Connectors,224.0,24513.39,21704.706,76.9,0.25,1.798587
2020,1,2,5,Energy,Americas,750,Cold Applied Medium Voltage Joints,733.0,114246.92,21538.032,101.0,2.25,2.812936
2020,2,4,14,Energy,Americas,753,Heatshrink MV Terminations,1191.0,75010.41,19636.731,71.8,0.25,2.226352
2022,1,2,9,Energy,Americas,748,High Voltage Cable Accessories,79.0,187921.52,24740.48,62.8,,4.30707
2022,3,7,28,Energy,Americas,KA4,EPDM 600A Switchgear connector,1756.0,159654.16,25723.941,51.5,,5.625329
2016,2,5,22,Energy,Americas,E82,DC components for Solar farms,110300.0,17713.54,18611.617,94.7,1.0,2.5711572
2019,4,12,51,Energy,Americas,E78,BOW HV Arresters,30.0,13303.76,21706.532,99.3,2.25,2.746361
2015,2,5,20,Energy,Americas,Z72,ILD/ TWC,308.0,135288.09,18193.707,90.7,0.75,2.0668869
2017,4,11,44,Energy,Americas,827,High Voltage Clamps & Connectors,628.0,143416.12,19894.75,98.5,1.75,2.115031
2016,2,6,26,Energy,Americas,814,Underground Line Bolted Connection Products,3462.0,119156.75,18611.617,93.5,1.0,2.5689022
2017,4,12,50,Energy,Americas,F14,Utilux-Lugs & Links,59180.0,93470.57,19894.75,95.9,2.0,2.125472
2019,2,4,17,Energy,Americas,KA4,EPDM 600A Switchgear connector,3023.0,472599.17,21272.448,97.2,3.0,2.407927
2018,2,6,26,Energy,Americas,748,High Voltage Cable Accessories,192.0,290962.83,20470.197,98.2,2.5,2.553219
2019,1,1,1,Energy,Americas,748,High Voltage Cable Accessories,31.0,50444.6,21013.085,91.2,3.0,2.385533
2015,4,11,45,Energy,Americas,KA4,EPDM 600A Switchgear connector,548.0,60304.99,18332.079,91.3,0.75,2.4052606
2018,2,4,17,Energy,Americas,364,AMPACT,107988.0,468576.35,20470.197,98.8,2.25,2.493423
2019,1,3,12,Energy,Americas,748,High Voltage Cable Accessories,34.0,36752.21,21013.085,98.4,3.0,2.399684
2016,4,12,50,Energy,Americas,760,Raysulate,23508.44,360901.38,18968.041,98.2,1.25,2.594944
2015,2,5,20,Energy,Americas,KA4,EPDM 600A Switchgear connector,1091.0,101617.55,18193.707,90.7,0.75,2.0668869
2019,3,7,30,Energy,Americas,814,Underground Line Bolted Connection Products,13795.0,384408.26,21531.839,98.4,3.0,2.460848
2015,3,7,29,Energy,Americas,814,Underground Line Bolted Connection Products,1595.0,26549.98,18306.96,93.1,0.75,2.1414477
2015,4,10,40,Energy,Americas,364,AMPACT,67072.0,214726.73,18332.079,90.0,0.75,2.3462109
2016,3,8,32,Energy,Americas,751,Cold Applied MV Terminations,2672.0,109799.29,18775.459,89.8,1.0,2.7228064
2017,3,8,34,Energy,Americas,755,Heatshrink Low Voltage,55560.0,234389.12,19561.896,96.8,1.75,2.089832
2019,2,6,25,Energy,Americas,364,AMPACT,103700.0,341763.16,21272.448,98.2,3.0,2.421751
2017,4,12,52,Energy,Americas,749,Cold Applied Low Voltage,20732.0,324846.18,19894.75,95.9,2.0,2.125472
2017,4,11,45,Energy,Americas,F14,Utilux-Lugs & Links,73237.0,102925.56,19894.75,98.5,1.75,2.115031
2017,4,11,46,Energy,Americas,750,Cold Applied Medium Voltage Joints,1448.0,320726.61,19894.75,98.5,1.75,2.115031
2019,4,11,45,Energy,Americas,750,Cold Applied Medium Voltage Joints,634.0,147222.34,21706.532,96.8,2.25,2.768217
2018,3,9,37,Energy,Americas,F14,Utilux-Lugs & Links,70336.0,104343.64,20687.278,100.1,2.75,2.461933
2015,4,11,44,Energy,Americas,749,Cold Applied Low Voltage,13323.0,146523.87,18332.079,91.3,0.75,2.4052606
2015,2,4,15,Energy,Americas,E78,BOW HV Arresters,53.0,42817.69,18193.707,95.9,0.75,2.0631236
2016,3,8,33,Energy,Americas,KA4,EPDM 600A Switchgear connector,1276.0,258430.05,18775.459,89.8,1.0,2.7228064
2017,2,6,25,Energy,Americas,748,High Voltage Cable Accessories,32.0,49167.79,19304.506,95.0,1.75,2.13853
2017,3,7,29,Energy,Americas,748,High Voltage Cable Accessories,10.0,13394.71,19561.896,93.4,1.75,2.146769
2016,3,7,29,Energy,Americas,749,Cold Applied Low Voltage,19994.0,273205.28,18775.459,90.0,1.0,2.5758512
2016,2,6,25,Energy,Americas,749,Cold Applied Low Voltage,14879.0,182918.98,18611.617,93.5,1.0,2.5689022
2015,4,10,41,Energy,Americas,KA4,EPDM 600A Switchgear connector,2219.0,196556.1,18332.079,90.0,0.75,2.3462109
2016,4,12,53,Energy,Americas,KA4,EPDM 600A Switchgear connector,2050.0,176770.13,18968.041,98.2,1.25,2.594944
2017,2,5,21,Energy,Americas,364,AMPACT,115475.0,708479.91,19304.506,97.1,1.5,2.155911
2018,3,9,37,Energy,Americas,364,AMPACT,88272.0,469474.71,20687.278,100.1,2.75,2.461933
2016,4,11,46,Energy,Americas,E78,BOW HV Arresters,305.0,421055.19,18968.041,93.8,1.0,2.5258013
2022,4,10,40,Energy,Americas,827,High Voltage Clamps & Connectors,1023.0,66216.05,26144.956,59.9,,6.364809
2021,1,1,4,Energy,Americas,KA4,EPDM 600A Switchgear connector,2076.0,274109.46,22313.85,79.0,0.25,1.517012
2022,1,2,7,Energy,Americas,749,Cold Applied Low Voltage,17986.0,395947.97,24740.48,62.8,,4.30707
2022,4,11,45,Energy,Americas,Z72,ILD/ TWC,1667.0,110415.65,26144.956,56.8,,6.471178
2022,3,8,35,Energy,Americas,KA4,EPDM 600A Switchgear connector,8665.0,926952.81,25723.941,58.2,,5.991705
2020,2,5,18,Energy,Americas,827,High Voltage Clamps & Connectors,51.0,9461.64,19636.731,72.3,0.25,2.084208
2022,2,6,23,Energy,Americas,E78,BOW HV Arresters,6.0,1837.22,25248.476,50.0,,5.422337
2021,2,6,26,Energy,Americas,748,High Voltage Cable Accessories,156.0,327332.16,23046.934,85.5,0.25,2.588579
2022,3,9,38,Energy,Americas,E78,BOW HV Arresters,23.0,12322.28,25723.941,58.6,,6.392795
2021,3,7,29,Energy,Americas,748,High Voltage Cable Accessories,131.0,176291.11,23550.42,81.2,0.25,2.315464
2022,3,8,32,Energy,Americas,757,Nuclear Accessories,46.0,7141.58,25723.941,58.2,,5.991705
2019,3,8,32,Energy,Americas,752,Heatshrink Medium Voltage Joints,1600.0,290351.08,21531.839,89.8,2.75,2.629246
2019,3,7,29,Energy,Americas,E82,DC components for Solar farms,30000.0,9772.24,21531.839,98.4,3.0,2.460848
2017,2,5,22,Energy,Americas,E78,BOW HV Arresters,30.0,19134.24,19304.506,97.1,1.5,2.155911
2018,4,11,44,Energy,Americas,750,Cold Applied Medium Voltage Joints,347.0,96002.84,20819.269,97.5,2.75,2.476794
2015,2,5,22,Energy,Americas,F14,Utilux-Lugs & Links,57657.0,82318.39,18193.707,90.7,0.75,2.0668869
2017,3,9,39,Energy,Americas,E82,DC components for Solar farms,11600.0,6189.45,19561.896,95.1,1.75,2.106697
2016,4,11,44,Energy,Americas,364,AMPACT,74682.0,384557.73,18968.041,93.8,1.0,2.5258013
2015,4,11,44,Energy,Americas,760,Raysulate,18318.645,305075.39,18332.079,91.3,0.75,2.4052606
2018,2,6,24,Energy,Americas,750,Cold Applied Medium Voltage Joints,135.0,51055.56,20470.197,98.2,2.5,2.553219
2019,3,7,30,Energy,Americas,752,Heatshrink Medium Voltage Joints,3572.0,715396.07,21531.839,98.4,3.0,2.460848
2016,3,8,31,Energy,Americas,814,Underground Line Bolted Connection Products,2239.0,30697.21,18775.459,89.8,1.0,2.7228064
2019,1,3,10,Energy,Americas,750,Cold Applied Medium Voltage Joints,309.0,89757.27,21013.085,98.4,3.0,2.399684
2015,3,7,28,Energy,Americas,749,Cold Applied Low Voltage,6704.0,95124.04,18306.96,93.1,0.75,2.1414477
2018,1,2,9,Energy,Americas,749,Cold Applied Low Voltage,17651.0,298964.24,20155.486,99.7,2.0,2.131896
2019,2,5,21,Energy,Americas,749,Cold Applied Low Voltage,13915.0,247652.14,21272.448,100.0,3.0,2.39723
2019,2,4,14,Energy,Americas,814,Underground Line Bolted Connection Products,821.0,22860.03,21272.448,97.2,3.0,2.407927
2017,2,6,26,Energy,Americas,748,High Voltage Cable Accessories,109.0,228101.99,19304.506,95.0,1.75,2.13853
2015,1,1,4,Energy,Americas,E82,DC components for Solar farms,42505.0,43123.04,17991.348,98.1,0.75,1.985653
2015,3,7,29,Energy,Americas,E82,DC components for Solar farms,23004.0,23777.0,18306.96,93.1,0.75,2.1414477
2016,3,7,29,Energy,Americas,E82,DC components for Solar farms,412.0,584.08,18775.459,90.0,1.0,2.5758512
2017,4,10,41,Energy,Americas,827,High Voltage Clamps & Connectors,120.0,14113.58,19894.75,100.7,1.75,2.192819
2018,4,10,41,Energy,Americas,827,High Voltage Clamps & Connectors,424.0,26599.91,20819.269,98.6,2.75,2.414988
2018,1,2,5,Energy,Americas,F14,Utilux-Lugs & Links,54738.0,87622.35,20155.486,99.7,2.0,2.131896
2016,4,10,43,Energy,Americas,364,AMPACT,128168.0,666059.25,18968.041,87.2,1.0,2.5095184
2017,2,5,20,Energy,Americas,748,High Voltage Cable Accessories,64.0,89999.44,19304.506,97.1,1.5,2.155911
2017,1,1,3,Energy,Americas,KA4,EPDM 600A Switchgear connector,961.0,117874.58,19148.194,98.5,1.25,2.661562
2021,1,2,6,Energy,Americas,748,High Voltage Cable Accessories,3.0,9521.79,22313.85,76.8,0.25,1.527009
2022,2,5,18,Energy,Americas,E82,DC components for Solar farms,583442.0,212734.77,25248.476,58.4,,4.985582
2021,3,7,28,Energy,Americas,827,High Voltage Clamps & Connectors,745.0,71110.74,23550.42,81.2,0.25,2.315464
2022,4,10,40,Energy,Americas,748,High Voltage Cable Accessories,66.0,136975.15,26144.956,59.9,,6.364809
2022,3,7,29,Energy,Americas,753,Heatshrink MV Terminations,3496.0,163078.67,25723.941,51.5,,5.625329
2022,4,12,50,Energy,Americas,751,Cold Applied MV Terminations,1600.0,169633.45,26144.956,59.7,,6.617223
2015,1,3,11,Energy,Americas,KA4,EPDM 600A Switchgear connector,164.0,10364.14,17991.348,93.0,0.75,1.9991371
2020,4,10,43,Energy,Americas,E82,DC components for Solar farms,20006.0,6712.56,21704.706,81.8,0.25,1.842159
2022,3,9,38,Energy,Americas,364,AMPACT,113013.0,561283.53,25723.941,58.6,,6.392795
2021,2,4,14,Energy,Americas,KA4,EPDM 600A Switchgear connector,20.0,-1376.3,23046.934,88.3,0.25,2.262331
2021,4,11,46,Energy,Americas,748,High Voltage Cable Accessories,18.0,21238.72,24349.121,67.4,,3.21432
2019,3,9,36,Energy,Americas,E82,DC components for Solar farms,80900.0,26026.69,21531.839,93.2,2.5,2.606767
2018,1,1,2,Energy,Americas,KA4,EPDM 600A Switchgear connector,572.0,29921.62,20155.486,95.7,2.0,2.166305
2017,4,10,42,Energy,Americas,KA4,EPDM 600A Switchgear connector,971.0,199016.62,19894.75,100.7,1.75,2.192819
2018,3,7,28,Energy,Americas,749,Cold Applied Low Voltage,14436.0,230661.05,20687.278,97.9,2.5,2.519634
2019,1,1,4,Energy,Americas,Z72,ILD/ TWC,444.0,233779.99,21013.085,91.2,3.0,2.385533
2020,3,9,38,Energy,Americas,E82,DC components for Solar farms,1865.0,91876.27,21362.428,80.4,0.25,2.077391
2015,1,1,3,Energy,Americas,E82,DC components for Solar farms,10000.0,11797.44,17991.348,98.1,0.75,1.985653
2018,4,11,48,Energy,Americas,E82,DC components for Solar farms,1076.0,4089.4,20819.269,97.5,2.75,2.476794
2016,1,3,12,Energy,Americas,Z72,ILD/ TWC,789.0,76076.39,18425.306,91.0,1.0,2.531878
2015,4,10,40,Energy,Americas,827,High Voltage Clamps & Connectors,320.0,27823.27,18332.079,90.0,0.75,2.3462109
2019,3,9,36,Energy,Americas,827,High Voltage Clamps & Connectors,1022.0,35773.14,21531.839,93.2,2.5,2.606767
2015,1,3,12,Energy,Americas,E78,BOW HV Arresters,88.0,4130.88,17991.348,93.0,0.75,1.9991371
2016,4,11,46,Energy,Americas,F14,Utilux-Lugs & Links,71838.0,102489.07,18968.041,93.8,1.0,2.5258013
2018,1,1,3,Energy,Americas,F14,Utilux-Lugs & Links,81298.0,131644.38,20155.486,95.7,2.0,2.166305
2018,4,12,52,Energy,Americas,F14,Utilux-Lugs & Links,57528.0,108829.62,20819.269,98.3,3.0,2.46437
2019,1,2,6,Energy,Americas,F14,Utilux-Lugs & Links,62447.0,103724.7,21013.085,93.8,3.0,2.376648
2019,4,10,42,Energy,Americas,364,AMPACT,137691.0,774347.58,21706.532,95.5,2.25,2.733341
2015,2,5,20,Energy,Americas,749,Cold Applied Low Voltage,12370.0,162515.91,18193.707,90.7,0.75,2.0668869
2018,1,1,3,Energy,Americas,750,Cold Applied Medium Voltage Joints,854.0,277458.88,20155.486,95.7,2.0,2.166305
2019,2,4,17,Energy,Americas,814,Underground Line Bolted Connection Products,9675.0,291165.03,21272.448,97.2,3.0,2.407927
2020,2,5,20,Energy,Americas,749,Cold Applied Low Voltage,12715.0,251475.2,19636.731,72.3,0.25,2.084208
2020,2,5,19,Energy,Americas,751,Cold Applied MV Terminations,2303.0,132453.23,19636.731,72.3,0.25,2.084208
2020,2,6,24,Energy,Americas,F14,Utilux-Lugs & Links,46686.0,72303.52,19636.731,78.1,0.25,2.058146
2020,4,11,44,Energy,Americas,814,Underground Line Bolted Connection Products,4911.0,102667.44,21704.706,76.9,0.25,1.798587
2021,1,3,13,Energy,Americas,760,Raysulate,23894.44,837892.46,22313.85,84.9,0.25,1.706984
2021,4,10,43,Energy,Americas,814,Underground Line Bolted Connection Products,12949.0,329469.58,24349.121,71.7,,3.035619
2022,1,1,3,Energy,Americas,F14,Utilux-Lugs & Links,9495.0,21338.27,24740.48,67.2,,3.988659
2022,3,8,33,Energy,Americas,KA4,EPDM 600A Switchgear connector,701.0,53572.98,25723.941,58.2,,5.991705
