fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP,CSENT,Interest_rate,Inflation
2018,4,12,49,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,18533.0,121403.84,20819.269,98.3,3.0,2.46437
2019,2,4,17,Industrial Commercial Transportation,Americas,J41,DT,4648245.0,1840704.45,21272.448,97.2,3.0,2.407927
2018,4,11,47,Industrial Commercial Transportation,Americas,H95,DTM,669649.0,411360.1,20819.269,97.5,2.75,2.476794
2018,3,9,37,Industrial Commercial Transportation,Americas,H98,DTP,217946.0,231017.12,20687.278,100.1,2.75,2.461933
2019,3,8,33,Industrial Commercial Transportation,Americas,H95,DTM,732067.0,409372.28,21531.839,89.8,2.75,2.629246
2018,3,8,32,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1792003.0,215765.18,20687.278,96.2,2.5,2.432878
2015,3,9,38,Industrial Commercial Transportation,Americas,J42,HD30,2454640.0,318092.21,18306.96,87.2,0.75,2.279431
2016,3,9,38,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,174610.0,63043.39,18775.459,91.2,1.0,2.6321032
2019,1,1,1,Industrial Commercial Transportation,Americas,H98,DTP,120534.0,157783.61,21013.085,91.2,3.0,2.385533
2018,1,2,6,Industrial Commercial Transportation,Americas,H98,DTP,172050.0,195297.51,20155.486,99.7,2.0,2.131896
2015,1,1,3,Industrial Commercial Transportation,Americas,H95,DTM,518975.0,325987.16,17991.348,98.1,0.75,1.985653
2019,3,9,39,Industrial Commercial Transportation,Americas,J41,DT,5166405.0,2081215.88,21531.839,93.2,2.5,2.606767
2015,2,5,19,Industrial Commercial Transportation,Americas,H95,DTM,659481.0,316953.28,18193.707,90.7,0.75,2.0668869
2018,1,3,12,Industrial Commercial Transportation,Americas,J41,DT,2711878.0,1200809.38,20155.486,101.4,2.25,2.369197
2015,2,5,22,Industrial Commercial Transportation,Americas,J45,DRC,30794.0,217094.97,18193.707,90.7,0.75,2.0668869
2015,4,10,42,Industrial Commercial Transportation,Americas,J41,DT,2549664.0,1194130.19,18332.079,90.0,0.75,2.3462109
2015,2,5,19,Industrial Commercial Transportation,Americas,H98,DTP,206400.0,149015.58,18193.707,90.7,0.75,2.0668869
2018,4,12,49,Industrial Commercial Transportation,Americas,H98,DTP,106603.0,135043.82,20819.269,98.3,3.0,2.46437
2019,3,9,38,Industrial Commercial Transportation,Americas,H95,DTM,568691.0,304505.79,21531.839,93.2,2.5,2.606767
2018,4,12,52,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,20278.0,197155.46,20819.269,98.3,3.0,2.46437
2016,1,1,3,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,11786.0,115570.81,18425.306,92.0,1.0,2.4667222
2015,3,9,36,Industrial Commercial Transportation,Americas,H98,DTP,115641.0,101440.5,18306.96,87.2,0.75,2.279431
2019,2,5,18,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,19388.0,245009.26,21272.448,100.0,3.0,2.39723
2018,1,1,3,Industrial Commercial Transportation,Americas,H95,DTM,529739.0,288819.26,20155.486,95.7,2.0,2.166305
2018,3,8,31,Industrial Commercial Transportation,Americas,J41,DT,3675362.0,1579782.82,20687.278,96.2,2.5,2.432878
2018,4,11,45,Industrial Commercial Transportation,Americas,J41,DT,3478332.0,1628715.51,20819.269,97.5,2.75,2.476794
2015,1,2,9,Industrial Commercial Transportation,Americas,H95,DTM,379632.0,179429.39,17991.348,95.4,0.75,1.9819969
2015,3,8,31,Industrial Commercial Transportation,Americas,H95,DTM,471525.0,271290.15,18306.96,91.9,0.75,2.1802398
2015,4,10,43,Industrial Commercial Transportation,Americas,J45,DRC,41007.0,262444.02,18332.079,90.0,0.75,2.3462109
2017,2,5,22,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,20556.0,131013.89,19304.506,97.1,1.5,2.155911
2017,3,8,32,Industrial Commercial Transportation,Americas,J63,Solid Contacts,2061525.0,480811.46,19561.896,96.8,1.75,2.089832
2016,1,1,1,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,4423.0,86465.1,18425.306,92.0,1.0,2.4667222
2015,1,2,8,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,11904.0,141690.67,17991.348,95.4,0.75,1.9819969
2018,1,3,10,Industrial Commercial Transportation,Americas,H95,DTM,570550.0,331451.73,20155.486,101.4,2.25,2.369197
2015,2,4,14,Industrial Commercial Transportation,Americas,J46,DRB,7586.0,29217.91,18193.707,95.9,0.75,2.0631236
2015,3,8,31,Industrial Commercial Transportation,Americas,J45,DRC,26080.0,189797.6,18306.96,91.9,0.75,2.1802398
2018,1,1,3,Industrial Commercial Transportation,Americas,J46,DRB,19676.0,81337.86,20155.486,95.7,2.0,2.166305
2018,3,7,30,Industrial Commercial Transportation,Americas,J42,HD30,2953827.0,433957.76,20687.278,97.9,2.5,2.519634
2015,4,10,42,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,636100.0,59586.56,18332.079,90.0,0.75,2.3462109
2018,1,1,2,Industrial Commercial Transportation,Americas,J46,DRB,25058.0,58814.93,20155.486,95.7,2.0,2.166305
2017,1,3,11,Industrial Commercial Transportation,Americas,J46,DRB,14119.0,36187.05,19148.194,96.9,1.5,2.453344
2019,3,8,32,Industrial Commercial Transportation,Americas,J93,DIN,269068.0,105396.61,21531.839,89.8,2.75,2.629246
2018,4,11,46,Industrial Commercial Transportation,Americas,J93,DIN,252130.0,99510.72,20819.269,97.5,2.75,2.476794
2017,3,9,36,Industrial Commercial Transportation,Americas,H94,Leavyseal,111588.0,194315.99,19561.896,95.1,1.75,2.106697
2016,1,3,10,Industrial Commercial Transportation,Americas,J93,DIN,102022.0,-8936.69,18425.306,91.0,1.0,2.531878
2017,4,10,43,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,7536355.0,662871.57,19894.75,100.7,1.75,2.192819
2016,3,9,39,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,6671191.0,572758.59,18775.459,91.2,1.0,2.6321032
2015,4,11,48,Industrial Commercial Transportation,Americas,H94,Leavyseal,171874.0,307371.72,18332.079,91.3,0.75,2.4052606
2017,1,3,13,Industrial Commercial Transportation,Americas,H94,Leavyseal,37335.0,86810.39,19148.194,96.9,1.5,2.453344
2022,2,6,23,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,22141.0,166171.82,25248.476,50.0,,5.422337
2020,4,10,42,Industrial Commercial Transportation,Americas,J42,HD30,2463868.0,251531.41,21704.706,81.8,0.25,1.842159
2020,3,8,33,Industrial Commercial Transportation,Americas,J12,Superseal,130315.0,50216.15,21362.428,74.1,0.25,2.288978
2020,1,3,11,Industrial Commercial Transportation,Americas,H94,Leavyseal,102183.0,192346.51,21538.032,89.1,0.25,2.647379
2020,1,1,1,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,476743.0,161970.37,21538.032,99.8,2.25,2.797067
2020,3,8,35,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,921704.0,80158.04,21362.428,74.1,0.25,2.288978
2020,3,9,38,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1636123.0,166839.17,21362.428,80.4,0.25,2.077391
2021,2,5,18,Industrial Commercial Transportation,Americas,H98,DTP,195093.0,183274.72,23046.934,82.9,0.25,2.623164
2021,2,4,17,Industrial Commercial Transportation,Americas,J45,DRC,24583.0,196038.13,23046.934,88.3,0.25,2.262331
2021,3,7,29,Industrial Commercial Transportation,Americas,H98,DTP,169565.0,160482.64,23550.42,81.2,0.25,2.315464
2022,4,11,48,Industrial Commercial Transportation,Americas,J42,HD30,4712131.0,659684.25,26144.956,56.8,,6.471178
2022,2,6,25,Industrial Commercial Transportation,Americas,J43,HDP,400962.0,1145100.26,25248.476,50.0,,5.422337
2022,2,5,18,Industrial Commercial Transportation,Americas,J43,HDP,365083.0,1115237.38,25248.476,58.4,,4.985582
2022,1,3,12,Industrial Commercial Transportation,Americas,J46,DRB,24033.0,67732.79,24740.48,59.4,,4.558423
2022,1,2,8,Industrial Commercial Transportation,Americas,J41,DT,3893987.0,1624996.16,24740.48,62.8,,4.30707
2022,3,7,28,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,115172.0,299850.21,25723.941,51.5,,5.625329
2022,1,1,4,Industrial Commercial Transportation,Americas,J45,DRC,22180.0,188398.86,24740.48,67.2,,3.988659
2020,3,7,28,Industrial Commercial Transportation,Americas,H95,DTM,346633.0,216848.38,21362.428,72.5,0.25,2.348857
2020,2,5,21,Industrial Commercial Transportation,Americas,J44,HD10,67716.0,147731.42,19636.731,72.3,0.25,2.084208
2020,3,9,39,Industrial Commercial Transportation,Americas,J63,Solid Contacts,2415891.0,447276.28,21362.428,80.4,0.25,2.077391
2020,1,3,12,Industrial Commercial Transportation,Americas,J41,DT,3041718.0,1344708.7,21538.032,89.1,0.25,2.647379
2020,2,4,16,Industrial Commercial Transportation,Americas,J46,DRB,37263.0,148793.52,19636.731,71.8,0.25,2.226352
2020,3,8,32,Industrial Commercial Transportation,Americas,J46,DRB,11483.0,51113.63,21362.428,74.1,0.25,2.288978
2020,2,5,21,Industrial Commercial Transportation,Americas,J45,DRC,33940.0,197961.4,19636.731,72.3,0.25,2.084208
2020,4,12,49,Industrial Commercial Transportation,Americas,J46,DRB,24962.0,84337.41,21704.706,80.7,0.25,1.716599
2022,3,7,29,Industrial Commercial Transportation,Americas,J12,Superseal,348470.0,127786.25,25723.941,51.5,,5.625329
2020,4,12,50,Industrial Commercial Transportation,Americas,J45,DRC,19849.0,185365.57,21704.706,80.7,0.25,1.716599
2020,4,11,46,Industrial Commercial Transportation,Americas,H90,Mechatronics,2016.0,30000.96,21704.706,76.9,0.25,1.798587
2021,3,8,35,Industrial Commercial Transportation,Americas,J44,HD10,40232.0,86381.37,23550.42,70.3,0.25,2.343064
2021,2,4,14,Industrial Commercial Transportation,Americas,J42,HD30,1140337.0,244703.55,23046.934,88.3,0.25,2.262331
2021,2,5,18,Industrial Commercial Transportation,Americas,J63,Solid Contacts,3494584.0,668939.44,23046.934,82.9,0.25,2.623164
2021,2,6,26,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,2495600.0,228605.9,23046.934,85.5,0.25,2.588579
2022,3,9,39,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,20455.0,328458.37,25723.941,58.6,,6.392795
2022,1,1,2,Industrial Commercial Transportation,Americas,J41,DT,3589490.0,1524331.0,24740.48,67.2,,3.988659
2022,2,5,22,Industrial Commercial Transportation,Americas,J41,DT,5160937.0,2115674.04,25248.476,58.4,,4.985582
2020,2,6,23,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,475968.0,205087.67,19636.731,78.1,0.25,2.058146
2020,4,12,50,Industrial Commercial Transportation,Americas,N73,HDSCS,185452.0,109370.01,21704.706,80.7,0.25,1.716599
2020,4,11,45,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,33265.0,225970.11,21704.706,76.9,0.25,1.798587
2021,1,1,2,Industrial Commercial Transportation,Americas,H98,DTP,214731.0,164076.48,22313.85,79.0,0.25,1.517012
2021,3,8,34,Industrial Commercial Transportation,Americas,H98,DTP,253507.0,150447.62,23550.42,70.3,0.25,2.343064
2021,3,8,33,Industrial Commercial Transportation,Americas,H95,DTM,642586.0,304349.28,23550.42,70.3,0.25,2.343064
2021,3,8,31,Industrial Commercial Transportation,Americas,J44,HD10,50973.0,113476.59,23550.42,70.3,0.25,2.343064
2021,2,4,17,Industrial Commercial Transportation,Americas,J41,DT,3834705.0,1433991.54,23046.934,88.3,0.25,2.262331
2022,4,11,48,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,30052.0,259688.65,26144.956,56.8,,6.471178
2022,3,7,27,Industrial Commercial Transportation,Americas,J41,DT,4647550.0,2023002.19,25723.941,51.5,,5.625329
2020,1,2,5,Industrial Commercial Transportation,Americas,J42,HD30,3354960.0,381060.21,21538.032,101.0,2.25,2.812936
2020,3,9,39,Industrial Commercial Transportation,Americas,J12,Superseal,247354.0,38622.12,21362.428,80.4,0.25,2.077391
2020,1,2,5,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2057500.0,65539.77,21538.032,101.0,2.25,2.812936
2020,1,2,7,Industrial Commercial Transportation,Americas,H94,Leavyseal,89740.0,195582.96,21538.032,101.0,2.25,2.812936
2018,3,8,35,Industrial Commercial Transportation,Americas,J44,HD10,77729.0,226499.12,20687.278,96.2,2.5,2.432878
2018,2,5,21,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,660782.0,333155.94,20470.197,98.0,2.25,2.544991
2018,2,6,24,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,488452.0,201458.43,20470.197,98.2,2.5,2.553219
2018,3,8,32,Industrial Commercial Transportation,Americas,H95,DTM,767744.0,440530.6,20687.278,96.2,2.5,2.432878
2016,3,9,38,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,10392.0,107676.12,18775.459,91.2,1.0,2.6321032
2015,4,10,43,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,26599.0,184952.92,18332.079,90.0,0.75,2.3462109
2018,1,2,9,Industrial Commercial Transportation,Americas,J12,Superseal,608042.0,167313.86,20155.486,99.7,2.0,2.131896
2017,3,7,28,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1139714.0,321779.15,19561.896,93.4,1.75,2.146769
2022,2,4,14,Industrial Commercial Transportation,Americas,H95,DTM,626993.0,341207.28,25248.476,65.2,,4.721803
2017,4,10,41,Industrial Commercial Transportation,Americas,J42,HD30,2554734.0,361166.83,19894.75,100.7,1.75,2.192819
2017,4,12,49,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1976812.0,438736.28,19894.75,95.9,2.0,2.125472
2018,1,2,8,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,20746.0,113634.35,20155.486,99.7,2.0,2.131896
2017,2,5,21,Industrial Commercial Transportation,Americas,J46,DRB,24504.0,73586.35,19304.506,97.1,1.5,2.155911
2015,1,3,11,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,417077.0,157769.4,17991.348,93.0,0.75,1.9991371
2019,3,7,28,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1110223.0,129411.18,21531.839,98.4,3.0,2.460848
2016,4,10,40,Industrial Commercial Transportation,Americas,J42,HD30,1923157.0,203279.5,18968.041,87.2,1.0,2.5095184
2016,3,9,36,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,128575.0,20952.9,18775.459,91.2,1.0,2.6321032
2017,3,9,36,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1998701.0,440254.07,19561.896,95.1,1.75,2.106697
2019,3,8,31,Industrial Commercial Transportation,Americas,J45,DRC,21439.0,168509.55,21531.839,89.8,2.75,2.629246
2016,2,6,26,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,4670129.0,409826.31,18611.617,93.5,1.0,2.5689022
2016,4,11,44,Industrial Commercial Transportation,Americas,H94,Leavyseal,68944.0,174484.47,18968.041,93.8,1.0,2.5258013
2019,4,11,44,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1049800.0,79352.54,21706.532,96.8,2.25,2.768217
2017,2,6,23,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,710890.0,226555.25,19304.506,95.0,1.75,2.13853
2015,3,7,29,Industrial Commercial Transportation,Americas,J45,DRC,35573.0,239021.51,18306.96,93.1,0.75,2.1414477
2019,2,4,17,Industrial Commercial Transportation,Americas,J63,Solid Contacts,2438552.0,616430.03,21272.448,97.2,3.0,2.407927
2017,1,1,3,Industrial Commercial Transportation,Americas,J42,HD30,2117805.0,276531.23,19148.194,98.5,1.25,2.661562
2015,3,7,27,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,10302.0,106696.83,18306.96,93.1,0.75,2.1414477
2019,1,3,11,Industrial Commercial Transportation,Americas,J43,HDP,308966.0,1036347.6,21013.085,98.4,3.0,2.399684
2016,1,1,1,Industrial Commercial Transportation,Americas,N73,HDSCS,107520.0,84534.96,18425.306,92.0,1.0,2.4667222
2019,3,8,35,Industrial Commercial Transportation,Americas,J12,Superseal,650755.0,232016.16,21531.839,89.8,2.75,2.629246
2018,3,9,37,Industrial Commercial Transportation,Americas,J12,Superseal,329727.0,125998.88,20687.278,100.1,2.75,2.461933
2019,4,12,51,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,501284.0,154979.76,21706.532,99.3,2.25,2.746361
2019,1,3,11,Industrial Commercial Transportation,Americas,H90,Mechatronics,3600.0,71892.0,21013.085,98.4,3.0,2.399684
2022,2,6,26,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,2452958.0,298094.1,25248.476,50.0,,5.422337
2022,3,7,29,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,931751.0,311418.02,25723.941,51.5,,5.625329
2021,1,3,11,Industrial Commercial Transportation,Americas,H90,Mechatronics,3600.0,71892.0,22313.85,84.9,0.25,1.706984
2022,3,7,30,Industrial Commercial Transportation,Americas,J44,HD10,64338.0,141067.36,25723.941,51.5,,5.625329
2022,4,10,43,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,8040041.0,645809.42,26144.956,59.9,,6.364809
2022,2,4,15,Industrial Commercial Transportation,Americas,J45,DRC,25079.0,223866.65,25248.476,65.2,,4.721803
2022,4,11,45,Industrial Commercial Transportation,Americas,J45,DRC,39545.0,303789.06,26144.956,56.8,,6.471178
2020,4,12,52,Industrial Commercial Transportation,Americas,H95,DTM,736484.0,448143.14,21704.706,80.7,0.25,1.716599
2020,1,3,10,Industrial Commercial Transportation,Americas,H98,DTP,129116.0,105553.45,21538.032,89.1,0.25,2.647379
2020,2,5,18,Industrial Commercial Transportation,Americas,H98,DTP,147017.0,169115.09,19636.731,72.3,0.25,2.084208
2020,2,4,17,Industrial Commercial Transportation,Americas,H98,DTP,135854.0,128174.32,19636.731,71.8,0.25,2.226352
2020,4,10,43,Industrial Commercial Transportation,Americas,J44,HD10,20216.0,48486.83,21704.706,81.8,0.25,1.842159
2020,2,6,23,Industrial Commercial Transportation,Americas,J44,HD10,31789.0,54451.52,19636.731,78.1,0.25,2.058146
2020,3,7,29,Industrial Commercial Transportation,Americas,J41,DT,1722149.0,740245.42,21362.428,72.5,0.25,2.348857
2020,3,7,29,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,14030.0,88221.61,21362.428,72.5,0.25,2.348857
2022,4,10,43,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,2112644.0,203731.14,26144.956,59.9,,6.364809
2022,2,5,20,Industrial Commercial Transportation,Americas,J42,HD30,4324477.0,531445.84,25248.476,58.4,,4.985582
2022,3,9,37,Industrial Commercial Transportation,Americas,J63,Solid Contacts,3121837.0,767287.73,25723.941,58.6,,6.392795
2022,3,8,35,Industrial Commercial Transportation,Americas,J63,Solid Contacts,3485270.0,1079688.59,25723.941,58.2,,5.991705
2022,4,11,48,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,10364595.0,865522.26,26144.956,56.8,,6.471178
2022,1,2,7,Industrial Commercial Transportation,Americas,J45,DRC,23346.0,209965.16,24740.48,62.8,,4.30707
2022,3,7,27,Industrial Commercial Transportation,Americas,J45,DRC,34279.0,389766.53,25723.941,51.5,,5.625329
2021,3,8,31,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,46304.0,263623.92,23550.42,70.3,0.25,2.343064
2022,3,7,29,Industrial Commercial Transportation,Americas,N73,HDSCS,439978.0,259488.86,25723.941,51.5,,5.625329
2021,3,8,31,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,2121000.0,198165.29,23550.42,70.3,0.25,2.343064
2021,2,6,26,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,294408.0,114680.97,23046.934,85.5,0.25,2.588579
2016,1,3,12,Industrial Commercial Transportation,Americas,J93,DIN,100618.0,105995.94,18425.306,91.0,1.0,2.531878
2016,1,3,10,Industrial Commercial Transportation,Americas,H94,Leavyseal,166237.0,272899.02,18425.306,91.0,1.0,2.531878
2019,1,2,5,Industrial Commercial Transportation,Americas,J46,DRB,28278.0,72531.18,21013.085,93.8,3.0,2.376648
2016,2,5,19,Industrial Commercial Transportation,Americas,J93,DIN,99051.0,-37810.9,18611.617,94.7,1.0,2.5711572
2017,3,7,27,Industrial Commercial Transportation,Americas,H98,DTP,184965.0,222679.49,19561.896,93.4,1.75,2.146769
2019,2,5,21,Industrial Commercial Transportation,Americas,H95,DTM,800190.0,445967.78,21272.448,100.0,3.0,2.39723
2017,3,8,31,Industrial Commercial Transportation,Americas,J41,DT,3016934.0,1408591.61,19561.896,96.8,1.75,2.089832
2015,2,4,14,Industrial Commercial Transportation,Americas,H98,DTP,60522.0,82008.99,18193.707,95.9,0.75,2.0631236
2015,4,12,49,Industrial Commercial Transportation,Americas,J41,DT,2792787.0,1165893.79,18332.079,92.6,1.0,2.4436874
2017,1,3,10,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,488410.0,123859.85,19148.194,96.9,1.5,2.453344
2017,4,12,51,Industrial Commercial Transportation,Americas,H95,DTM,580992.0,295844.3,19894.75,95.9,2.0,2.125472
2018,2,5,21,Industrial Commercial Transportation,Americas,J45,DRC,32616.0,214087.73,20470.197,98.0,2.25,2.544991
2018,3,8,32,Industrial Commercial Transportation,Americas,J44,HD10,68795.0,146287.63,20687.278,96.2,2.5,2.432878
2017,3,8,33,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2879511.0,115290.01,19561.896,96.8,1.75,2.089832
2019,2,5,18,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2725550.0,136134.99,21272.448,100.0,3.0,2.39723
2017,1,2,5,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,1294250.0,54827.89,19148.194,96.3,1.25,2.67446
2015,4,11,47,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,1827700.0,84974.78,18332.079,91.3,0.75,2.4052606
2015,2,5,19,Industrial Commercial Transportation,Americas,N73,HDSCS,132780.0,88257.02,18193.707,90.7,0.75,2.0668869
2017,1,3,12,Industrial Commercial Transportation,Americas,J12,Superseal,362759.0,60806.41,19148.194,96.9,1.5,2.453344
2018,1,1,3,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,591438.0,152815.85,20155.486,95.7,2.0,2.166305
2016,3,7,27,Industrial Commercial Transportation,Americas,J42,HD30,2364135.0,283009.19,18775.459,90.0,1.0,2.5758512
2015,1,2,6,Industrial Commercial Transportation,Americas,J42,HD30,4000231.0,340193.92,17991.348,95.4,0.75,1.9819969
2015,2,5,19,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,238044.0,29737.54,18193.707,90.7,0.75,2.0668869
2016,3,7,30,Industrial Commercial Transportation,Americas,J43,HDP,230275.0,721148.32,18775.459,90.0,1.0,2.5758512
2018,3,8,35,Industrial Commercial Transportation,Americas,N73,HDSCS,199393.0,80340.58,20687.278,96.2,2.5,2.432878
2017,2,4,15,Industrial Commercial Transportation,Americas,J12,Superseal,790931.0,81700.79,19304.506,97.0,1.5,2.25217
2017,1,3,10,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,123975.0,297511.37,19148.194,96.9,1.5,2.453344
2015,4,11,45,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,277341.0,46477.39,18332.079,91.3,0.75,2.4052606
2018,3,9,38,Industrial Commercial Transportation,Americas,J42,HD30,2622055.0,337813.89,20687.278,100.1,2.75,2.461933
2015,3,8,31,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,321859.0,223297.03,18306.96,91.9,0.75,2.1802398
2017,4,12,49,Industrial Commercial Transportation,Americas,J45,DRC,28528.0,212405.74,19894.75,95.9,2.0,2.125472
2017,4,12,50,Industrial Commercial Transportation,Americas,J46,DRB,33775.0,93642.41,19894.75,95.9,2.0,2.125472
2018,2,5,20,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,7617485.0,587551.41,20470.197,98.0,2.25,2.544991
2015,3,9,36,Industrial Commercial Transportation,Americas,J46,DRB,24370.0,93510.19,18306.96,87.2,0.75,2.279431
2018,2,5,21,Industrial Commercial Transportation,Americas,J46,DRB,35632.0,142073.34,20470.197,98.0,2.25,2.544991
2015,2,4,17,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,6325420.0,559960.7,18193.707,95.9,0.75,2.0631236
2015,3,8,33,Industrial Commercial Transportation,Americas,J46,DRB,26191.0,93908.12,18306.96,91.9,0.75,2.1802398
2017,1,3,10,Industrial Commercial Transportation,Americas,H94,Leavyseal,57879.0,103793.86,19148.194,96.9,1.5,2.453344
2019,3,9,39,Industrial Commercial Transportation,Americas,J45,DRC,30558.0,228814.94,21531.839,93.2,2.5,2.606767
2016,2,4,17,Industrial Commercial Transportation,Americas,J93,DIN,184745.0,125391.15,18611.617,89.0,1.0,2.537996
2017,4,11,48,Industrial Commercial Transportation,Americas,J93,DIN,269256.0,79525.71,19894.75,98.5,1.75,2.115031
2022,3,8,34,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,331955.0,712425.23,25723.941,58.2,,5.991705
2022,4,10,41,Industrial Commercial Transportation,Americas,J93,DIN,304963.0,122138.51,26144.956,59.9,,6.364809
2022,2,6,23,Industrial Commercial Transportation,Americas,J93,DIN,211216.0,99175.99,25248.476,50.0,,5.422337
2022,2,5,22,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2462672.0,125441.91,25248.476,58.4,,4.985582
2022,2,4,17,Industrial Commercial Transportation,Americas,H94,Leavyseal,84027.0,193264.13,25248.476,65.2,,4.721803
2022,3,8,34,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2722898.0,120295.56,25723.941,58.2,,5.991705
2022,4,12,53,Industrial Commercial Transportation,Americas,H95,DTM,1080387.0,679239.71,26144.956,59.7,,6.617223
2022,4,12,49,Industrial Commercial Transportation,Americas,H95,DTM,985173.0,522809.86,26144.956,59.7,,6.617223
2021,4,10,42,Industrial Commercial Transportation,Americas,J44,HD10,57139.0,112581.22,24349.121,71.7,,3.035619
2021,1,1,4,Industrial Commercial Transportation,Americas,J42,HD30,2339687.0,300055.04,22313.85,79.0,0.25,1.517012
2019,2,4,14,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,5906408.0,470912.57,21272.448,97.2,3.0,2.407927
2015,4,12,51,Industrial Commercial Transportation,Americas,J46,DRB,24526.0,76738.73,18332.079,92.6,1.0,2.4436874
2021,1,1,2,Industrial Commercial Transportation,Americas,J42,HD30,2539269.0,275247.06,22313.85,79.0,0.25,1.517012
2021,2,4,15,Industrial Commercial Transportation,Americas,J41,DT,3556425.0,1741895.62,23046.934,88.3,0.25,2.262331
2021,1,2,9,Industrial Commercial Transportation,Americas,J41,DT,2718354.0,1120418.92,22313.85,76.8,0.25,1.527009
2021,1,2,9,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,6425254.0,502982.53,22313.85,76.8,0.25,1.527009
2021,1,3,11,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1418997.0,116192.8,22313.85,84.9,0.25,1.706984
2022,3,7,27,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,27890.0,188257.51,25723.941,51.5,,5.625329
2022,4,11,47,Industrial Commercial Transportation,Americas,J41,DT,4052257.0,2507190.36,26144.956,56.8,,6.471178
2020,3,8,35,Industrial Commercial Transportation,Americas,J42,HD30,1484810.0,225121.19,21362.428,74.1,0.25,2.288978
