fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP,CSENT,Interest_rate,Inflation
2018,1,2,9,Channel - Industrial,Americas,LV3,Commodity Resistors,783647.76,19331.51,20155.486,99.7,2.0,2.131896
2018,1,2,5,Channel - Industrial,Americas,LV3,Commodity Resistors,522431.84,12887.68,20155.486,99.7,2.0,2.131896
2018,1,2,8,Channel - Industrial,Americas,LV3,Commodity Resistors,620387.81,15304.12,20155.486,99.7,2.0,2.131896
2018,1,2,6,Channel - Industrial,Americas,LV3,Commodity Resistors,685691.79,16915.08,20155.486,99.7,2.0,2.131896
2018,3,9,38,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,8245.73,82076.87,20687.278,100.1,2.75,2.461933
2018,3,9,36,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,7887.22,78508.31,20687.278,100.1,2.75,2.461933
2018,3,9,37,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,8962.75,89213.99,20687.278,100.1,2.75,2.461933
2018,3,9,39,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,10755.3,107056.79,20687.278,100.1,2.75,2.461933
2018,3,9,38,Channel - Industrial,Americas,K50,Board Mounted Connectors,380538.22,106199.97,20687.278,100.1,2.75,2.461933
2018,3,9,36,Channel - Industrial,Americas,K50,Board Mounted Connectors,363993.08,101582.58,20687.278,100.1,2.75,2.461933
2018,3,9,37,Channel - Industrial,Americas,K50,Board Mounted Connectors,413628.5,115434.75,20687.278,100.1,2.75,2.461933
2018,3,9,39,Channel - Industrial,Americas,K50,Board Mounted Connectors,496354.2,138521.7,20687.278,100.1,2.75,2.461933
2020,1,1,3,Channel - Industrial,Americas,F49,Power Entry Enhanced Performance,10865.92,141111.13,21538.032,99.8,2.25,2.797067
2020,1,1,2,Channel - Industrial,Americas,F49,Power Entry Enhanced Performance,10448.0,135683.78,21538.032,99.8,2.25,2.797067
2020,1,1,1,Channel - Industrial,Americas,F49,Power Entry Enhanced Performance,9194.24,119401.73,21538.032,99.8,2.25,2.797067
2020,1,1,4,Channel - Industrial,Americas,F49,Power Entry Enhanced Performance,10865.92,141111.13,21538.032,99.8,2.25,2.797067
2020,2,4,17,Channel - Industrial,Americas,002,AMPMODU System 50,19380.5,44792.81,19636.731,71.8,0.25,2.226352
2020,2,4,16,Channel - Industrial,Americas,002,AMPMODU System 50,24031.82,55543.08,19636.731,71.8,0.25,2.226352
2020,2,4,15,Channel - Industrial,Americas,002,AMPMODU System 50,23256.6,53751.37,19636.731,71.8,0.25,2.226352
2020,2,4,14,Channel - Industrial,Americas,002,AMPMODU System 50,10853.08,25083.97,19636.731,71.8,0.25,2.226352
2020,3,9,36,Channel - Industrial,Americas,Z16,Industrial RJ45,2455.25,25654.17,21362.428,80.4,0.25,2.077391
2020,3,9,39,Channel - Industrial,Americas,Z16,Industrial RJ45,3095.75,32346.56,21362.428,80.4,0.25,2.077391
2020,3,9,37,Channel - Industrial,Americas,Z16,Industrial RJ45,2348.5,24538.77,21362.428,80.4,0.25,2.077391
2020,3,9,38,Channel - Industrial,Americas,Z16,Industrial RJ45,2775.5,29000.37,21362.428,80.4,0.25,2.077391
2020,4,11,48,Channel - Industrial,Americas,228,AMPOWER,3597.22,33177.76,21704.706,76.9,0.25,1.798587
2020,4,11,45,Channel - Industrial,Americas,228,AMPOWER,3106.69,28653.52,21704.706,76.9,0.25,1.798587
2020,4,11,46,Channel - Industrial,Americas,228,AMPOWER,2943.18,27145.44,21704.706,76.9,0.25,1.798587
2020,4,11,47,Channel - Industrial,Americas,228,AMPOWER,3433.71,31669.68,21704.706,76.9,0.25,1.798587
2020,4,11,44,Channel - Industrial,Americas,228,AMPOWER,3106.69,28653.52,21704.706,76.9,0.25,1.798587
2018,2,6,25,Channel - Industrial,Americas,712,System 6,643244.68,225230.83,20470.197,98.2,2.5,2.553219
2018,2,6,26,Channel - Industrial,Americas,712,System 6,783080.48,274194.05,20470.197,98.2,2.5,2.553219
2018,2,6,23,Channel - Industrial,Americas,712,System 6,699179.0,244816.12,20470.197,98.2,2.5,2.553219
2018,2,6,24,Channel - Industrial,Americas,712,System 6,671211.84,235023.47,20470.197,98.2,2.5,2.553219
2018,4,10,42,Channel - Industrial,Americas,Z44,Cable Assemblies PP,2790.0,4926.5,20819.269,98.6,2.75,2.414988
2018,4,10,40,Channel - Industrial,Americas,Z44,Cable Assemblies PP,2455.2,4335.32,20819.269,98.6,2.75,2.414988
2018,4,10,41,Channel - Industrial,Americas,Z44,Cable Assemblies PP,2790.0,4926.5,20819.269,98.6,2.75,2.414988
2018,4,10,43,Channel - Industrial,Americas,Z44,Cable Assemblies PP,3013.2,5320.62,20819.269,98.6,2.75,2.414988
2015,1,3,12,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1456.0,1192.8,17991.348,93.0,0.75,1.9991371
2015,1,3,13,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1092.0,894.6,17991.348,93.0,0.75,1.9991371
2015,1,3,10,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1300.0,1065.0,17991.348,93.0,0.75,1.9991371
2015,1,3,11,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1352.0,1107.6,17991.348,93.0,0.75,1.9991371
2021,4,11,47,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,113362.83,51660.87,24349.121,67.4,,3.21432
2021,4,11,46,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,86371.68,39360.67,24349.121,67.4,,3.21432
2021,4,11,48,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,124159.29,56580.96,24349.121,67.4,,3.21432
2021,4,11,45,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,107964.6,49200.83,24349.121,67.4,,3.21432
2021,4,11,44,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,107964.6,49200.83,24349.121,67.4,,3.21432
2022,2,6,26,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,65881.62,84719.42,25248.476,50.0,,5.422337
2022,2,6,24,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,52250.94,67191.26,25248.476,50.0,,5.422337
2022,2,6,25,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,56794.5,73033.98,25248.476,50.0,,5.422337
2022,2,6,23,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,52250.94,67191.26,25248.476,50.0,,5.422337
2022,3,8,35,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1146740.6,277693.82,25723.941,58.2,,5.991705
2022,3,8,34,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1146740.6,277693.82,25723.941,58.2,,5.991705
2022,3,8,32,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1032066.54,249924.44,25723.941,58.2,,5.991705
2022,3,8,33,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1261414.66,305463.21,25723.941,58.2,,5.991705
2022,3,8,31,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1146740.6,277693.82,25723.941,58.2,,5.991705
2022,4,11,46,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1078537.28,267242.01,26144.956,56.8,,6.471178
2022,4,11,48,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1305597.76,323503.49,26144.956,56.8,,6.471178
2022,4,11,45,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1078537.28,267242.01,26144.956,56.8,,6.471178
2022,4,11,44,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1192067.52,295372.75,26144.956,56.8,,6.471178
2022,4,11,47,Channel - Industrial,Americas,204,SOLISTRAND Terminals & Splices,1021772.16,253176.64,26144.956,56.8,,6.471178
2022,4,11,46,Channel - Industrial,Americas,002,AMPMODU System 50,35684.66,90522.42,26144.956,56.8,,6.471178
2022,4,11,48,Channel - Industrial,Americas,002,AMPMODU System 50,43197.22,109579.78,26144.956,56.8,,6.471178
2022,4,11,45,Channel - Industrial,Americas,002,AMPMODU System 50,35684.66,90522.42,26144.956,56.8,,6.471178
2022,4,11,44,Channel - Industrial,Americas,002,AMPMODU System 50,39440.94,100051.1,26144.956,56.8,,6.471178
2022,4,11,47,Channel - Industrial,Americas,002,AMPMODU System 50,33806.52,85758.09,26144.956,56.8,,6.471178
2022,4,11,46,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,48206.42,53655.29,26144.956,56.8,,6.471178
2022,4,11,48,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,58355.14,64951.15,26144.956,56.8,,6.471178
2022,4,11,45,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,48206.42,53655.29,26144.956,56.8,,6.471178
2022,4,11,44,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,53280.78,59303.22,26144.956,56.8,,6.471178
2022,4,11,47,Channel - Industrial,Americas,281,AMPMODU Mod II Vertical Connector,45669.24,50831.33,26144.956,56.8,,6.471178
2018,1,3,13,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,3153.78,22375.63,20155.486,101.4,2.25,2.369197
2018,1,3,12,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,3754.5,26637.66,20155.486,101.4,2.25,2.369197
2018,1,3,11,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,4205.04,29834.18,20155.486,101.4,2.25,2.369197
2018,1,3,10,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,3904.68,27703.17,20155.486,101.4,2.25,2.369197
2021,1,3,12,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,142747.0,86895.48,22313.85,84.9,0.25,1.706984
2021,1,3,11,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,159876.64,97322.94,22313.85,84.9,0.25,1.706984
2021,1,3,10,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,154166.76,93847.12,22313.85,84.9,0.25,1.706984
2021,1,3,13,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,114197.6,69516.38,22313.85,84.9,0.25,1.706984
2015,1,2,8,Channel - Industrial,Americas,228,AMPOWER,3535.2,42331.56,17991.348,95.4,0.75,1.9819969
2015,1,2,9,Channel - Industrial,Americas,228,AMPOWER,3358.44,40214.99,17991.348,95.4,0.75,1.9819969
2015,1,2,6,Channel - Industrial,Americas,228,AMPOWER,3888.72,46564.72,17991.348,95.4,0.75,1.9819969
2015,1,2,5,Channel - Industrial,Americas,228,AMPOWER,3358.44,40214.99,17991.348,95.4,0.75,1.9819969
2015,1,2,7,Channel - Industrial,Americas,228,AMPOWER,3535.2,42331.56,17991.348,95.4,0.75,1.9819969
2015,3,8,32,Channel - Industrial,Americas,978,3G COM Relay P2,34865.0,25958.25,18306.96,91.9,0.75,2.1802398
2015,3,8,35,Channel - Industrial,Americas,978,3G COM Relay P2,34865.0,25958.25,18306.96,91.9,0.75,2.1802398
2015,3,8,31,Channel - Industrial,Americas,978,3G COM Relay P2,34865.0,25958.25,18306.96,91.9,0.75,2.1802398
2015,3,8,33,Channel - Industrial,Americas,978,3G COM Relay P2,34865.0,25958.25,18306.96,91.9,0.75,2.1802398
2015,3,8,34,Channel - Industrial,Americas,978,3G COM Relay P2,36608.25,27256.16,18306.96,91.9,0.75,2.1802398
2015,3,9,36,Channel - Industrial,Americas,G83,M8/M12 Connectors,1922.2,11630.82,18306.96,87.2,0.75,2.279431
2015,3,9,37,Channel - Industrial,Americas,G83,M8/M12 Connectors,1826.09,11049.28,18306.96,87.2,0.75,2.279431
2015,3,9,38,Channel - Industrial,Americas,G83,M8/M12 Connectors,2306.64,13956.99,18306.96,87.2,0.75,2.279431
2015,3,9,39,Channel - Industrial,Americas,G83,M8/M12 Connectors,3652.18,22098.57,18306.96,87.2,0.75,2.279431
2015,4,11,44,Channel - Industrial,Americas,K50,Board Mounted Connectors,377772.3,88636.13,18332.079,91.3,0.75,2.4052606
2015,4,11,46,Channel - Industrial,Americas,K50,Board Mounted Connectors,398759.65,93560.36,18332.079,91.3,0.75,2.4052606
2015,4,11,48,Channel - Industrial,Americas,K50,Board Mounted Connectors,461721.7,108333.05,18332.079,91.3,0.75,2.4052606
2015,4,11,47,Channel - Industrial,Americas,K50,Board Mounted Connectors,440734.35,103408.82,18332.079,91.3,0.75,2.4052606
2015,4,11,45,Channel - Industrial,Americas,K50,Board Mounted Connectors,419747.0,98484.59,18332.079,91.3,0.75,2.4052606
2022,1,2,9,Channel - Industrial,Americas,002,AMPMODU System 50,20263.2,65165.6,24740.48,62.8,,4.30707
2022,1,2,8,Channel - Industrial,Americas,002,AMPMODU System 50,21276.36,68423.88,24740.48,62.8,,4.30707
2022,1,2,6,Channel - Industrial,Americas,002,AMPMODU System 50,20263.2,65165.6,24740.48,62.8,,4.30707
2022,1,2,5,Channel - Industrial,Americas,002,AMPMODU System 50,20263.2,65165.6,24740.48,62.8,,4.30707
2022,1,2,7,Channel - Industrial,Americas,002,AMPMODU System 50,19250.04,61907.32,24740.48,62.8,,4.30707
2022,2,4,15,Channel - Industrial,Americas,215,FASTON Terminals - Pre-Insulated,328896.0,65512.63,25248.476,65.2,,4.721803
2022,2,4,16,Channel - Industrial,Americas,215,FASTON Terminals - Pre-Insulated,394675.2,78615.16,25248.476,65.2,,4.721803
2022,2,4,14,Channel - Industrial,Americas,215,FASTON Terminals - Pre-Insulated,223649.28,44548.59,25248.476,65.2,,4.721803
2022,2,4,17,Channel - Industrial,Americas,215,FASTON Terminals - Pre-Insulated,368363.52,73374.15,25248.476,65.2,,4.721803
2022,2,4,15,Channel - Industrial,Americas,230,Multimate Contacts,1105474.322,568413.78,25248.476,65.2,,4.721803
2022,2,4,16,Channel - Industrial,Americas,230,Multimate Contacts,1326569.186,682096.53,25248.476,65.2,,4.721803
2022,2,4,14,Channel - Industrial,Americas,230,Multimate Contacts,751722.539,386521.37,25248.476,65.2,,4.721803
2022,2,4,17,Channel - Industrial,Americas,230,Multimate Contacts,1238131.241,636623.43,25248.476,65.2,,4.721803
2016,1,1,1,Channel - Industrial,Americas,956,Circuit Breakers,42956.34,109918.18,18425.306,92.0,1.0,2.4667222
2016,1,1,2,Channel - Industrial,Americas,956,Circuit Breakers,51138.5,130854.98,18425.306,92.0,1.0,2.4667222
2016,1,1,3,Channel - Industrial,Americas,956,Circuit Breakers,53184.04,136089.18,18425.306,92.0,1.0,2.4667222
2016,1,1,4,Channel - Industrial,Americas,956,Circuit Breakers,57275.12,146557.58,18425.306,92.0,1.0,2.4667222
2016,1,1,1,Channel - Industrial,Americas,228,AMPOWER,4315.29,43497.84,18425.306,92.0,1.0,2.4667222
2016,1,1,2,Channel - Industrial,Americas,228,AMPOWER,5137.25,51783.14,18425.306,92.0,1.0,2.4667222
2016,1,1,3,Channel - Industrial,Americas,228,AMPOWER,5342.74,53854.47,18425.306,92.0,1.0,2.4667222
2016,1,1,4,Channel - Industrial,Americas,228,AMPOWER,5753.72,57997.12,18425.306,92.0,1.0,2.4667222
2016,2,4,16,Channel - Industrial,Americas,A05,Force Guided Relays,2595.12,22662.96,18611.617,89.0,1.0,2.537996
2016,2,4,17,Channel - Industrial,Americas,A05,Force Guided Relays,2437.84,21289.45,18611.617,89.0,1.0,2.537996
2016,2,4,14,Channel - Industrial,Americas,A05,Force Guided Relays,707.76,6180.81,18611.617,89.0,1.0,2.537996
2016,2,4,15,Channel - Industrial,Americas,A05,Force Guided Relays,2123.28,18542.42,18611.617,89.0,1.0,2.537996
2016,2,5,20,Channel - Industrial,Americas,230,Multimate Contacts,831358.82,277865.37,18611.617,94.7,1.0,2.5711572
2016,2,5,19,Channel - Industrial,Americas,230,Multimate Contacts,929165.74,310555.42,18611.617,94.7,1.0,2.5711572
2016,2,5,21,Channel - Industrial,Americas,230,Multimate Contacts,978069.2,326900.44,18611.617,94.7,1.0,2.5711572
2016,2,5,18,Channel - Industrial,Americas,230,Multimate Contacts,978069.2,326900.44,18611.617,94.7,1.0,2.5711572
2016,2,5,22,Channel - Industrial,Americas,230,Multimate Contacts,1124779.58,375935.5,18611.617,94.7,1.0,2.5711572
2016,3,9,39,Channel - Industrial,Americas,240,MR Connectors,200509.05,66354.06,18775.459,91.2,1.0,2.6321032
2016,3,9,37,Channel - Industrial,Americas,240,MR Connectors,120305.43,39812.44,18775.459,91.2,1.0,2.6321032
2016,3,9,38,Channel - Industrial,Americas,240,MR Connectors,143220.75,47395.76,18775.459,91.2,1.0,2.6321032
2016,3,9,36,Channel - Industrial,Americas,240,MR Connectors,108847.77,36020.78,18775.459,91.2,1.0,2.6321032
2016,3,9,39,Channel - Industrial,Americas,LV3,Commodity Resistors,451202.5,12933.91,18775.459,91.2,1.0,2.6321032
2016,3,9,37,Channel - Industrial,Americas,LV3,Commodity Resistors,270721.5,7760.35,18775.459,91.2,1.0,2.6321032
2016,3,9,38,Channel - Industrial,Americas,LV3,Commodity Resistors,322287.5,9238.51,18775.459,91.2,1.0,2.6321032
2016,3,9,36,Channel - Industrial,Americas,LV3,Commodity Resistors,244938.5,7021.26,18775.459,91.2,1.0,2.6321032
2016,4,10,43,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,7983.08,74119.71,18968.041,87.2,1.0,2.5095184
2016,4,10,41,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,6557.53,60884.05,18968.041,87.2,1.0,2.5095184
2016,4,10,40,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,5987.31,55589.78,18968.041,87.2,1.0,2.5095184
2016,4,10,42,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,7983.08,74119.71,18968.041,87.2,1.0,2.5095184
2016,4,11,45,Channel - Industrial,Americas,AI8,Wire and Cable Identification,350784.6,27499.46,18968.041,93.8,1.0,2.5258013
2016,4,11,47,Channel - Industrial,Americas,AI8,Wire and Cable Identification,350784.6,27499.46,18968.041,93.8,1.0,2.5258013
2016,4,11,46,Channel - Industrial,Americas,AI8,Wire and Cable Identification,333245.37,26124.49,18968.041,93.8,1.0,2.5258013
2016,4,11,48,Channel - Industrial,Americas,AI8,Wire and Cable Identification,420941.52,32999.35,18968.041,93.8,1.0,2.5258013
2016,4,11,44,Channel - Industrial,Americas,AI8,Wire and Cable Identification,315706.14,24749.51,18968.041,93.8,1.0,2.5258013
2016,4,12,49,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,235417.36,43037.2,18968.041,98.2,1.25,2.594944
2016,4,12,51,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,249265.44,45568.8,18968.041,98.2,1.25,2.594944
2016,4,12,52,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,290809.68,53163.6,18968.041,98.2,1.25,2.594944
2016,4,12,50,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,263113.52,48100.4,18968.041,98.2,1.25,2.594944
2016,4,12,53,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,346202.0,63290.0,18968.041,98.2,1.25,2.594944
2017,1,1,4,Channel - Industrial,Americas,G83,M8/M12 Connectors,3056.02,25358.61,19148.194,98.5,1.25,2.661562
2017,1,1,1,Channel - Industrial,Americas,G83,M8/M12 Connectors,2212.98,18363.13,19148.194,98.5,1.25,2.661562
2017,1,1,2,Channel - Industrial,Americas,G83,M8/M12 Connectors,2529.12,20986.43,19148.194,98.5,1.25,2.661562
2017,1,1,3,Channel - Industrial,Americas,G83,M8/M12 Connectors,2845.26,23609.74,19148.194,98.5,1.25,2.661562
2016,1,3,13,Channel - Industrial,Americas,Z44,Cable Assemblies PP,969.45,983.53,18425.306,91.0,1.0,2.531878
2016,1,3,11,Channel - Industrial,Americas,Z44,Cable Assemblies PP,969.45,983.53,18425.306,91.0,1.0,2.531878
2016,1,3,10,Channel - Industrial,Americas,Z44,Cable Assemblies PP,969.45,983.53,18425.306,91.0,1.0,2.531878
2016,1,3,12,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1264.5,1282.86,18425.306,91.0,1.0,2.531878
2015,2,6,26,Channel - Industrial,Americas,ABP,Specific terminal blocks,16907.52,45512.55,18193.707,96.1,0.75,2.1147326
2015,2,6,24,Channel - Industrial,Americas,ABP,Specific terminal blocks,9139.2,24601.38,18193.707,96.1,0.75,2.1147326
2015,2,6,23,Channel - Industrial,Americas,ABP,Specific terminal blocks,9139.2,24601.38,18193.707,96.1,0.75,2.1147326
2015,2,6,25,Channel - Industrial,Americas,ABP,Specific terminal blocks,10967.04,29521.65,18193.707,96.1,0.75,2.1147326
2015,3,9,36,Channel - Industrial,Americas,E31,Toggle Switches,6227.2,27209.12,18306.96,87.2,0.75,2.279431
2015,3,9,37,Channel - Industrial,Americas,E31,Toggle Switches,5915.84,25848.66,18306.96,87.2,0.75,2.279431
2015,3,9,38,Channel - Industrial,Americas,E31,Toggle Switches,7472.64,32650.94,18306.96,87.2,0.75,2.279431
2015,3,9,39,Channel - Industrial,Americas,E31,Toggle Switches,11831.68,51697.33,18306.96,87.2,0.75,2.279431
2015,1,1,4,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1.68,145.37,17991.348,98.1,0.75,1.985653
2015,1,1,3,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1.56,134.99,17991.348,98.1,0.75,1.985653
2015,1,1,1,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1.2,103.84,17991.348,98.1,0.75,1.985653
2015,1,1,2,Channel - Industrial,Americas,Z44,Cable Assemblies PP,1.56,134.99,17991.348,98.1,0.75,1.985653
2019,1,1,1,Channel - Industrial,Americas,956,Circuit Breakers,54642.21,135753.58,21013.085,91.2,3.0,2.385533
2019,1,1,3,Channel - Industrial,Americas,956,Circuit Breakers,67652.26,168075.86,21013.085,91.2,3.0,2.385533
2019,1,1,4,Channel - Industrial,Americas,956,Circuit Breakers,72856.28,181004.78,21013.085,91.2,3.0,2.385533
2019,1,1,2,Channel - Industrial,Americas,956,Circuit Breakers,65050.25,161611.41,21013.085,91.2,3.0,2.385533
2019,2,4,15,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,39119.1,21572.39,21272.448,97.2,3.0,2.407927
2019,2,4,14,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,20863.52,11505.28,21272.448,97.2,3.0,2.407927
2019,2,4,16,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,35207.19,19415.15,21272.448,97.2,3.0,2.407927
2019,2,4,17,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,35207.19,19415.15,21272.448,97.2,3.0,2.407927
2019,3,7,29,Channel - Industrial,Americas,F52,Thin Film,412069.9,81403.73,21531.839,98.4,3.0,2.460848
2019,3,7,28,Channel - Industrial,Americas,F52,Thin Film,486991.7,96204.41,21531.839,98.4,3.0,2.460848
2019,3,7,27,Channel - Industrial,Americas,F52,Thin Film,468261.25,92504.24,21531.839,98.4,3.0,2.460848
2019,3,7,30,Channel - Industrial,Americas,F52,Thin Film,486991.7,96204.41,21531.839,98.4,3.0,2.460848
2019,4,12,50,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,37221.12,58473.48,21706.532,99.3,2.25,2.746361
2019,4,12,52,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,48077.28,75528.24,21706.532,99.3,2.25,2.746361
2019,4,12,49,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,34119.36,53600.69,21706.532,99.3,2.25,2.746361
2019,4,12,51,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,35670.24,56037.08,21706.532,99.3,2.25,2.746361
2020,2,6,25,Channel - Industrial,Americas,097,PIDG Terminals and Splices,1312265.28,211933.45,19636.731,78.1,0.25,2.058146
2020,2,6,23,Channel - Industrial,Americas,097,PIDG Terminals and Splices,1312265.28,211933.45,19636.731,78.1,0.25,2.058146
2020,2,6,26,Channel - Industrial,Americas,097,PIDG Terminals and Splices,1585653.88,256086.26,19636.731,78.1,0.25,2.058146
2020,2,6,24,Channel - Industrial,Americas,097,PIDG Terminals and Splices,1257587.56,203102.89,19636.731,78.1,0.25,2.058146
2020,2,4,16,Channel - Industrial,Americas,Z23,Street Light Connectivity,40101.29,135301.0,19636.731,71.8,0.25,2.226352
2020,2,4,17,Channel - Industrial,Americas,Z23,Street Light Connectivity,32339.75,109113.71,19636.731,71.8,0.25,2.226352
2020,2,4,15,Channel - Industrial,Americas,Z23,Street Light Connectivity,38807.7,130936.45,19636.731,71.8,0.25,2.226352
2020,2,4,14,Channel - Industrial,Americas,Z23,Street Light Connectivity,18110.26,61103.68,19636.731,71.8,0.25,2.226352
2020,2,4,16,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,112557.59,87921.33,19636.731,71.8,0.25,2.226352
2020,2,4,17,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,90772.25,70904.3,19636.731,71.8,0.25,2.226352
2020,2,4,15,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,108926.7,85085.15,19636.731,71.8,0.25,2.226352
2020,2,4,14,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,50832.46,39706.41,19636.731,71.8,0.25,2.226352
2020,3,7,27,Channel - Industrial,Americas,K50,Board Mounted Connectors,291081.06,55534.19,21362.428,72.5,0.25,2.348857
2020,3,7,28,Channel - Industrial,Americas,K50,Board Mounted Connectors,237177.16,45250.08,21362.428,72.5,0.25,2.348857
2020,3,7,29,Channel - Industrial,Americas,K50,Board Mounted Connectors,258738.72,49363.72,21362.428,72.5,0.25,2.348857
2020,3,7,30,Channel - Industrial,Americas,K50,Board Mounted Connectors,291081.06,55534.19,21362.428,72.5,0.25,2.348857
2020,3,8,31,Channel - Industrial,Americas,F83,Power Line Three Phase,74.29,9582.46,21362.428,74.1,0.25,2.288978
2020,3,8,34,Channel - Industrial,Americas,F83,Power Line Three Phase,87.4,11273.48,21362.428,74.1,0.25,2.288978
2020,3,8,33,Channel - Industrial,Americas,F83,Power Line Three Phase,91.77,11837.15,21362.428,74.1,0.25,2.288978
2020,3,8,35,Channel - Industrial,Americas,F83,Power Line Three Phase,104.88,13528.17,21362.428,74.1,0.25,2.288978
2020,3,8,32,Channel - Industrial,Americas,F83,Power Line Three Phase,78.66,10146.13,21362.428,74.1,0.25,2.288978
2020,4,11,48,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,135118.06,85653.78,21704.706,76.9,0.25,1.798587
2020,4,11,45,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,116692.87,73973.72,21704.706,76.9,0.25,1.798587
2020,4,11,47,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,128976.33,81760.43,21704.706,76.9,0.25,1.798587
2020,4,11,46,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,110551.14,70080.37,21704.706,76.9,0.25,1.798587
2020,4,11,44,Channel - Industrial,Americas,124,Eurostyle Terminal Blocks,116692.87,73973.72,21704.706,76.9,0.25,1.798587
2018,3,7,27,Channel - Industrial,Americas,230,Multimate Contacts,985486.92,393474.5,20687.278,97.9,2.5,2.519634
2018,3,7,28,Channel - Industrial,Americas,230,Multimate Contacts,1209461.22,482900.52,20687.278,97.9,2.5,2.519634
2018,3,7,29,Channel - Industrial,Americas,230,Multimate Contacts,1119871.5,447130.11,20687.278,97.9,2.5,2.519634
2018,3,7,30,Channel - Industrial,Americas,230,Multimate Contacts,1209461.22,482900.52,20687.278,97.9,2.5,2.519634
2018,1,3,13,Channel - Industrial,Americas,202,PLASTI-GRIP Terminals,524759.97,89005.74,20155.486,101.4,2.25,2.369197
